No.,Players,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS
492,Brenton Butler,FORD,27,963.0,127,355,.358,58,182,.319,82,98,.837,69,56,18,44,62,91,16,0,394
493,Alex Oriakhi,UConn,41,1193.0,153,302,.507,0,0,.000,87,138,.630,45,103,152,206,358,15,16,67,393
494,Ayron Hardy,JAC,32,1085.0,152,287,.530,16,57,.281,72,91,.791,56,82,76,121,197,89,63,31,392
495,Laurence Bowers,MU,34,843.0,154,292,.527,0,8,.000,84,112,.750,46,101,86,121,207,46,38,61,392
496,Garrius Holloman,BCU,34,936.0,166,314,.529,0,4,.000,60,93,.645,56,100,70,156,226,46,31,24,392
497,Vytas Sulskis,YSU,30,818.0,122,253,.482,43,115,.374,105,149,.705,59,100,41,116,157,61,29,13,392
498,Jim Mower,LC,32,965.0,131,300,.437,72,187,.385,58,67,.866,43,56,12,72,84,45,19,5,392
499,Brandon Young,DEP,31,941.0,140,325,.431,34,104,.327,78,110,.709,91,52,11,62,73,115,33,3,392
500,Ruben Guillandeaux,LU,31,936.0,133,333,.399,59,158,.373,67,90,.744,61,57,12,77,89,79,18,1,392
501,D'Angelo Jackson,MVSU,32,870.0,114,287,.397,62,156,.397,102,132,.773,84,70,10,71,81,75,30,2,392
502,Damian Saunders,DUQ,31,1054.0,149,304,.490,25,70,.357,68,130,.523,54,71,85,160,245,78,72,84,391
503,Cameron Moore,UAB,28,944.0,154,326,.472,24,72,.333,59,89,.663,42,44,56,204,260,26,19,41,391
504,Patrick Rembert,UCI,32,1059.0,120,319,.376,41,114,.360,110,139,.791,65,73,11,96,107,107,30,2,391
505,David Loubeau,TAMU,33,872.0,145,291,.498,0,0,.000,101,137,.737,48,83,63,102,165,13,11,12,391
506,Derrio Green,CHAR,30,1062.0,120,359,.334,56,207,.271,95,118,.805,89,57,11,95,106,114,42,3,391
507,Trent Lockett,ASU,29,889.0,146,283,.516,10,31,.323,88,133,.662,70,69,43,111,154,73,20,14,390
508,Brandon Triche,SU,35,1011.0,130,311,.418,50,150,.333,80,95,.842,73,68,36,58,94,100,29,3,390
509,Ridge Graham,STET,31,951.0,156,344,.453,7,26,.269,71,168,.423,101,109,64,123,187,38,36,9,390
510,Velton Jones,RMU,32,940.0,119,304,.391,36,107,.336,114,161,.708,88,103,21,71,92,127,50,1,388
511,Brian Stafford,UD,30,1008.0,118,243,.486,62,142,.437,90,106,.849,65,92,9,63,72,65,28,8,388
512,Corey Raji,BC,32,891.0,142,294,.483,39,119,.328,64,91,.703,31,63,83,130,213,51,17,6,387
513,Jer'Vaughn Johnson,CSUF,27,797.0,145,269,.539,0,8,.000,97,133,.729,71,91,70,118,188,37,24,8,387
514,Aaron Urbanus,UTRGV,31,947.0,125,288,.434,73,170,.429,64,86,.744,64,65,7,58,65,76,29,1,387
515,Cleveland Melvin,DEP,27,708.0,163,312,.522,0,1,.000,60,90,.667,40,53,60,74,134,19,26,40,386
516,Cecil Gresham,BU,27,814.0,134,292,.459,70,164,.427,48,61,.787,35,79,44,75,119,25,16,13,386
517,Mike Philips,HU,30,993.0,133,331,.402,0,3,.000,120,182,.659,93,96,95,121,216,29,19,17,386
518,Quincy Acy,BU,31,960.0,137,256,.535,0,2,.000,111,162,.685,65,79,87,151,238,28,29,45,385
519,Maurice McNeil,U of H,29,801.0,147,276,.533,0,0,.000,91,163,.558,70,70,68,153,221,18,22,42,385
520,Brandon Provost,UTRGV,31,959.0,119,273,.436,79,173,.457,68,87,.782,65,56,7,93,100,59,25,9,385
521,Tommy Freeman,OU,34,1007.0,113,272,.415,99,226,.438,60,71,.845,29,83,8,64,72,39,34,2,385
522,Reuben Clayton,UTM,33,986.0,129,328,.393,35,113,.310,92,124,.742,70,99,31,86,117,61,60,12,385
523,Vernon Teel,LMU,30,912.0,121,290,.417,5,39,.128,137,186,.737,104,65,51,120,171,115,50,15,384
524,Tre'Von Willis,UNLV,29,840.0,126,290,.434,42,126,.333,90,108,.833,60,70,32,71,103,104,46,5,384
525,Jason Clark,GU,32,978.0,138,286,.483,51,147,.347,57,74,.770,68,71,34,96,130,56,47,7,384
526,Marland Smith,SEMO,32,955.0,130,370,.351,62,207,.300,62,79,.785,56,80,26,102,128,54,29,4,384
527,Bruce Ellington,USC,30,928.0,138,422,.327,61,198,.308,47,74,.635,86,75,25,75,100,97,31,0,384
528,Shemik Thompson,CCSU,31,1025.0,136,357,.381,29,99,.293,82,110,.745,86,71,47,112,159,163,59,6,383
529,Gilbert Brown,PITT,34,951.0,127,277,.458,43,104,.413,86,109,.789,61,70,47,102,149,92,15,9,383
530,Martino Brock,USA,27,853.0,130,305,.426,37,108,.343,86,155,.555,79,46,38,65,103,63,45,9,383
531,Lavoy Allen,TEM,33,1120.0,154,321,.480,5,17,.294,69,99,.697,54,75,88,195,283,75,23,61,382
532,Eric Griffin,CAM,29,814.0,136,270,.504,21,61,.344,89,144,.618,78,99,63,137,200,29,49,61,382
533,Ryan White,TSU,32,945.0,90,233,.386,32,102,.314,170,208,.817,93,81,24,88,112,156,54,2,382
534,Jheryl Wilson,NJIT,29,927.0,142,305,.466,51,132,.386,47,84,.560,62,58,39,99,138,66,29,3,382
535,Donald Qualls,GSU,33,958.0,117,308,.380,64,182,.352,84,101,.832,54,56,15,58,73,59,35,1,382
536,Doug Davis,PRIN,32,1080.0,131,336,.390,69,179,.385,51,67,.761,47,45,4,52,56,55,38,1,382
537,Hernst Laroche,NMSU,33,1140.0,133,306,.435,31,91,.341,84,118,.712,88,81,23,82,105,152,62,3,381
538,Paul Carter,UIC,31,920.0,129,304,.424,19,70,.271,104,147,.707,78,79,70,156,226,54,20,18,381
539,Anthony Allison,SEMO,32,981.0,135,348,.388,34,99,.343,77,106,.726,55,89,11,60,71,46,14,5,381
540,Joel Smith,NU,31,947.0,130,283,.459,77,180,.428,43,55,.782,56,62,21,79,100,73,23,4,380
541,Mick Hedgepeth,BEL,35,769.0,136,252,.540,6,13,.462,101,141,.716,46,88,83,125,208,22,20,22,379
542,Trey Sumler,WCU,33,1034.0,121,261,.464,52,119,.437,85,107,.794,78,70,28,106,134,100,37,1,379
543,Gabe Knutson,LU,31,915.0,127,253,.502,0,1,.000,125,168,.744,44,63,69,109,178,14,19,24,379
544,Tom Fow,AF,32,772.0,130,277,.469,73,160,.456,46,56,.821,25,51,15,96,111,29,20,6,379
545,Orane Chin,CSUF,31,959.0,127,294,.432,25,75,.333,100,134,.746,77,87,43,132,175,64,24,20,379
546,Scott Bamforth,WSU,31,881.0,118,253,.466,78,160,.487,65,76,.855,55,50,8,56,64,87,17,2,379
547,Chris Harriel,PSU,30,935.0,124,333,.372,42,137,.307,89,113,.788,64,77,55,99,154,56,41,12,379
548,Chris Flores,NJIT,30,898.0,125,332,.377,47,138,.341,82,118,.695,58,71,29,87,116,74,46,7,379
549,Yaw Gyawu,CU,30,873.0,146,303,.482,1,5,.200,86,121,.711,66,76,53,81,134,27,15,1,379
550,Samme Givens,DREX,31,920.0,152,293,.519,0,1,.000,74,140,.529,59,101,101,212,313,33,20,26,378
551,Rodney McGruder,KSU,34,1040.0,130,297,.438,69,170,.406,49,69,.710,48,61,68,134,202,51,25,8,378
552,Marvin Jordan,NU,32,1093.0,129,360,.358,77,224,.344,43,62,.694,62,86,13,84,97,73,37,2,378
553,Andre Young,CLEM,34,1098.0,127,313,.406,80,202,.396,43,61,.705,40,57,26,62,88,102,47,2,377
554,Kodi Augustus,MSU,31,975.0,117,262,.447,29,94,.309,114,137,.832,89,95,53,168,221,50,14,30,377
555,Travis Franklin,CSU,32,763.0,120,220,.545,0,0,.000,137,211,.649,81,74,64,80,144,57,43,4,377
556,Christian Webster,HAR,29,911.0,107,246,.435,53,135,.393,110,123,.894,73,51,27,69,96,45,28,4,377
557,Jean-Paul Olukemi,OSU,34,810.0,108,253,.427,16,54,.296,145,192,.755,52,79,41,98,139,29,27,8,377
558,Eli Holman,UDM,32,914.0,145,240,.604,0,1,.000,86,124,.694,68,94,112,193,305,27,30,51,376
559,J'Covan Brown,UT,36,773.0,113,278,.406,45,117,.385,105,123,.854,61,69,10,69,79,74,31,8,376
560,Terrell Stoglin,UMD,33,710.0,131,285,.460,33,92,.359,81,98,.827,75,57,8,35,43,108,25,3,376
561,Terrance Hill,MSU,35,1051.0,115,295,.390,64,176,.364,82,103,.796,69,75,15,66,81,49,49,1,376
562,Kenny Frease,XAV,32,911.0,158,288,.549,0,1,.000,59,84,.702,43,69,58,168,226,38,9,26,375
563,Rashad Green,USF,30,866.0,118,264,.447,26,84,.310,113,140,.807,80,69,54,121,175,89,33,7,375
564,Cory Joseph,UT,36,1166.0,136,322,.422,52,126,.413,51,73,.699,54,65,23,105,128,109,37,11,375
565,Devon Moore,JMU,33,1132.0,121,255,.475,20,55,.364,113,153,.739,75,90,33,69,102,137,25,10,375
566,Marquis Jones,URI,34,1183.0,125,303,.413,42,120,.350,83,113,.735,80,81,12,98,110,128,53,8,375
567,Chase Hallam,UD,30,1031.0,129,279,.462,37,87,.425,80,108,.741,58,94,26,110,136,69,47,8,375
568,Jeff Robinson,SHU,31,982.0,147,323,.455,37,113,.327,44,59,.746,48,85,60,138,198,22,25,16,375
569,Eddie Miller,UCD,30,840.0,137,288,.476,41,112,.366,60,92,.652,67,83,27,106,133,43,32,4,375
570,Isaiah Canaan,MSU,32,899.0,112,269,.416,58,144,.403,93,125,.744,64,58,15,46,61,76,34,3,375
571,Julian Simmons,USMA,30,754.0,119,345,.345,68,185,.368,69,87,.793,45,63,18,76,94,18,21,3,375
572,Chris Wright,GU,29,956.0,121,292,.414,42,126,.333,90,115,.783,84,58,9,74,83,153,41,3,374
573,Preston Blackman,SST,30,995.0,141,360,.392,37,131,.282,55,66,.833,81,58,9,50,59,123,39,4,374
574,Cameron Johnson,TSU,29,698.0,134,277,.484,0,0,.000,106,165,.642,68,102,59,99,158,19,22,16,374
575,Lance Jeter,UNL,32,967.0,129,273,.473,32,91,.352,83,114,.728,66,71,15,125,140,145,57,4,373
576,Elton Frazier,CAN,30,839.0,152,290,.524,5,21,.238,64,92,.696,39,90,82,108,190,30,25,34,373
577,Brian Barbour,COM,28,982.0,110,252,.437,31,91,.341,122,133,.917,45,65,6,54,60,90,42,1,373
578,Erick Green,VT,32,988.0,133,320,.416,27,106,.255,80,103,.777,38,74,19,54,73,86,56,9,373
579,Terence Smith,UTM,33,1042.0,123,283,.435,23,73,.315,104,133,.782,86,92,40,89,129,103,27,4,373
580,Eric Ferguson,GSU,31,894.0,135,292,.462,5,25,.200,99,141,.702,97,109,68,106,174,48,46,26,373
581,Amath M'Baye,UW,31,940.0,150,316,.475,8,49,.163,65,97,.670,76,89,51,125,176,22,22,29,373
582,Alex Johnson,CSUB,28,868.0,110,301,.365,79,228,.346,74,96,.771,57,41,12,63,75,66,30,0,373
583,Malcolm Griffin,U of T,31,841.0,149,320,.466,33,86,.384,42,66,.636,123,85,16,66,82,122,41,2,373
584,Mike Porrini,KSU,37,1188.0,125,316,.396,22,80,.275,100,154,.649,102,100,49,125,174,158,64,15,372
585,Ben Averkamp,L-IL,31,940.0,142,297,.478,17,56,.304,71,88,.807,36,92,60,103,163,48,22,49,372
586,Jereal Scott,SFA,28,694.0,144,240,.600,0,0,.000,84,122,.689,54,73,59,103,162,22,14,6,372
587,Allen Smith,UAPB,31,1119.0,117,321,.364,77,209,.368,61,86,.709,64,62,14,44,58,94,27,2,372
588,Isiah Brown,ETSU,36,1072.0,149,290,.514,0,2,.000,73,131,.557,85,107,93,165,258,34,42,71,371
589,Frankie Dobbs,BU,30,1097.0,111,273,.407,62,160,.388,87,107,.813,83,59,11,86,97,160,32,2,371
590,Kelvin Martin,CSU,30,885.0,138,232,.595,1,3,.333,93,137,.679,48,78,115,154,269,39,58,27,370
591,Nick Minnerath,UDM,33,910.0,124,231,.537,18,47,.383,104,125,.832,67,84,58,100,158,31,20,12,370
592,Oscar Bellfield,UNLV,33,1111.0,122,326,.374,66,174,.379,60,72,.833,77,55,19,61,80,123,36,4,370
593,Jack Eggleston,PENN,28,1048.0,138,274,.504,32,71,.451,61,84,.726,54,50,42,182,224,60,23,21,369
594,Tyrel Reed,KU,38,1089.0,109,267,.408,72,190,.379,79,99,.798,35,52,23,95,118,66,56,7,369
595,Billy White,SDSU,36,957.0,150,267,.562,9,26,.346,60,82,.732,59,103,69,90,159,57,38,27,369
596,Chris Wroblewski,COR,26,851.0,110,279,.394,52,120,.433,97,118,.822,71,53,9,80,89,149,40,2,369
597,Brandon Evans,UNCG,31,729.0,106,236,.449,46,109,.422,111,137,.810,56,58,38,90,128,42,36,3,369
598,Brad Reese,TTU,32,923.0,127,318,.399,32,86,.372,83,107,.776,63,87,50,98,148,51,46,33,369
599,Garlon Green,TCU,33,969.0,135,279,.484,49,103,.476,50,67,.746,52,95,33,120,153,33,19,13,369
600,Mike Liabo,UTM,33,778.0,138,349,.395,52,157,.331,41,59,.695,59,47,25,82,107,52,20,5,369
601,Augustine Rubit,USA,28,850.0,137,245,.559,0,0,.000,94,139,.676,67,81,125,183,308,25,16,31,368
602,B.J. Monteiro,DUQ,32,866.0,143,307,.466,36,104,.346,46,98,.469,50,77,54,84,138,72,30,37,368
603,Terrance Hill,L-IL,31,927.0,124,315,.394,53,124,.427,67,86,.779,56,73,38,93,131,58,22,7,368
604,Charles Jay-R Strowbridge,UO,39,999.0,132,327,.404,57,171,.333,47,61,.770,35,73,31,62,93,40,27,4,368
605,Justin Holiday,UW,35,989.0,138,297,.465,47,131,.359,44,57,.772,52,71,64,118,182,75,41,28,367
606,Jeremy Williams,UTEP,35,1040.0,124,268,.463,31,74,.419,88,129,.682,64,94,56,138,194,33,29,26,367
607,Brandon Rozzell,VCU,32,808.0,120,292,.411,78,196,.398,49,62,.790,28,55,15,62,77,45,43,1,367
608,Travis Bader,OU,35,900.0,124,283,.438,94,212,.443,25,32,.781,23,63,15,61,76,49,16,5,367
609,Akeem Ellis,CSU,30,1011.0,123,313,.393,56,162,.346,65,112,.580,76,67,40,134,174,63,23,9,367
610,Lamont Jones,U of A,38,988.0,130,311,.418,25,79,.316,82,99,.828,72,65,10,50,60,93,24,1,367
611,Aaron Johnson,UAB,31,1126.0,114,272,.419,22,89,.247,116,149,.779,110,77,10,77,87,239,45,0,366
612,Jeremiah Bowman,LONG,30,914.0,121,222,.545,15,30,.500,109,150,.727,78,85,39,72,111,130,33,4,366
613,Randal Holt,KSU,37,1050.0,130,337,.386,66,201,.328,40,51,.784,47,63,24,70,94,70,33,4,366
614,Matt Gatens,UI,29,972.0,118,299,.395,54,163,.331,76,86,.884,42,44,9,62,71,53,38,3,366
615,Alex Jones,SEA,31,658.0,126,259,.486,5,31,.161,109,157,.694,69,105,54,71,125,16,23,13,366
616,Chris Singleton,FSU,28,814.0,123,285,.432,35,95,.368,84,126,.667,61,90,57,133,190,33,55,41,365
617,Morgan Sabia,UHA,29,978.0,131,341,.384,54,172,.314,49,66,.742,78,85,50,141,191,41,24,19,365
618,Jonathan Moore,GWU,27,776.0,116,290,.400,53,158,.335,80,117,.684,55,65,34,81,115,23,27,2,365
619,Greg Smith,CSUF,31,942.0,139,242,.574,0,1,.000,86,158,.544,57,81,70,182,252,54,35,35,364
620,Josh Terry,APSU,33,1003.0,143,297,.481,1,8,.125,77,110,.700,68,84,53,88,141,59,60,3,364
621,Jonathan Lee,NU,31,921.0,113,226,.500,34,72,.472,104,123,.846,90,67,31,71,102,88,27,2,364
622,Aymard-Caha Walsh,UCA,29,664.0,111,265,.419,33,96,.344,109,159,.686,83,48,35,47,82,48,31,0,364
623,John Brown,LIB,32,1021.0,159,302,.526,0,1,.000,45,80,.562,97,80,129,215,344,43,57,9,363
624,Justin Rutty,QU,25,773.0,156,296,.527,0,0,.000,51,114,.447,45,63,101,133,234,35,9,21,363
625,Pat Mitchell,UND,34,905.0,122,282,.433,52,141,.369,67,105,.638,43,120,46,150,196,39,25,54,363
626,Stephen Thomas,IUPUI,33,1103.0,131,280,.468,28,71,.394,73,86,.849,49,48,19,89,108,86,39,3,363
627,Jesse Sanders,LIB,32,1043.0,110,257,.428,15,56,.268,127,168,.756,96,83,74,117,191,183,37,5,362
628,Andy Diaz,UNF,34,863.0,149,265,.562,0,0,.000,64,128,.500,94,124,76,111,187,31,42,36,362
629,Jamar Briscoe,CHAR,29,968.0,119,301,.395,45,127,.354,79,99,.798,86,67,11,101,112,87,44,0,362
630,Steven Idlet,TU,31,815.0,128,239,.536,0,0,.000,109,153,.712,53,96,54,143,197,31,28,28,361
631,Maxx Nakwaasah,CCL,30,916.0,119,298,.399,19,82,.232,104,146,.712,85,88,58,122,180,36,22,5,361
632,Ryan Broekhoff,VAL,35,979.0,126,258,.488,64,143,.448,44,57,.772,41,78,42,140,182,63,35,40,360
633,Guna Ra,MU,34,842.0,156,273,.571,4,15,.267,44,69,.638,34,108,89,115,204,39,8,46,360
634,"Kenny Lawson, Jr.",CU,39,758.0,133,282,.472,31,90,.344,63,84,.750,48,68,60,156,216,25,5,19,360
635,Brett McClanahan,AKR,36,938.0,127,299,.425,81,207,.391,25,28,.893,45,65,32,97,129,51,32,4,360
636,Raymond Taylor,FAU,31,987.0,121,330,.367,61,185,.330,57,82,.695,69,73,19,89,108,121,46,1,360
637,Tyler Bernardini,PENN,28,850.0,125,304,.411,55,154,.357,55,67,.821,50,72,23,85,108,36,38,5,360
638,Darryl Bryant,WVU,32,850.0,98,294,.333,40,124,.323,124,150,.827,69,64,15,62,77,95,28,0,360
639,Kevin Olekaibe,CSUF,30,754.0,122,316,.386,60,183,.328,56,73,.767,55,51,17,40,57,40,35,6,360
640,Brad Tinsley,VU,34,1111.0,115,264,.436,45,122,.369,84,102,.824,63,36,9,117,126,155,28,7,359
641,Josh Owens,SU,31,855.0,149,257,.580,0,0,.000,61,99,.616,61,85,78,123,201,36,25,29,359
642,Joshua Smith,UCLA,33,717.0,132,238,.555,0,0,.000,95,155,.613,52,104,114,94,208,21,27,34,359
643,Ty Abbott,ASU,29,945.0,121,309,.392,74,191,.387,43,67,.642,56,73,13,89,102,79,31,17,359
644,LaMarcus Reed III,UTA,29,847.0,119,278,.428,46,119,.387,75,98,.765,80,83,41,103,144,46,36,11,359
645,David Hicks,LIU,33,865.0,116,289,.401,48,129,.372,79,103,.767,43,57,36,76,112,34,30,6,359
646,Bryquis Perine,UWGB,32,972.0,123,312,.394,33,100,.330,80,106,.755,63,49,13,61,74,91,34,0,359
647,Zach Kinsley,UNO,22,653.0,130,278,.468,38,101,.376,61,85,.718,44,58,29,54,83,33,24,4,359
648,Jauwan Scaife,BSU,32,940.0,112,298,.376,56,142,.394,79,99,.798,53,46,19,59,78,34,31,4,359
649,Nic Simpson,NC A&T,27,797.0,111,301,.369,58,189,.307,79,101,.782,37,54,20,44,64,31,24,0,359
650,Ben Aird,UVU,30,804.0,142,257,.553,3,3,1.000,71,110,.645,39,90,65,168,233,40,25,39,358
651,Luke Hancock,GMU,33,945.0,119,240,.496,23,63,.365,97,120,.808,75,78,30,107,137,142,33,16,358
652,Mike Groselle,CIT,31,757.0,149,248,.601,0,1,.000,60,86,.698,46,78,74,134,208,19,22,12,358
653,Anthony Miles,LU,30,830.0,104,237,.439,22,55,.400,128,148,.865,79,78,39,75,114,117,31,6,358
654,Daequon Montreal,BSU,35,913.0,129,278,.464,3,17,.176,97,128,.758,43,100,68,114,182,31,18,14,358
655,Troy Brewer,AU,31,1055.0,124,295,.420,59,164,.360,51,65,.785,39,52,25,100,125,40,24,13,358
656,George Odufuwa,UNT,32,1016.0,134,244,.549,0,1,.000,89,134,.664,73,100,80,253,333,50,22,19,357
657,Scott Thomas,BGSU,32,1076.0,131,310,.423,35,119,.294,60,101,.594,80,78,60,154,214,110,65,5,357
658,Kyle Bullinger,WSU,32,928.0,116,261,.444,54,126,.429,71,103,.689,54,85,35,166,201,63,25,3,357
659,J.J. Avila,USNA,31,851.0,123,307,.401,53,164,.323,58,70,.829,84,85,42,122,164,74,54,18,357
660,Brian Green,USU,34,856.0,120,249,.482,76,162,.469,41,55,.745,26,46,9,69,78,58,20,1,357
661,Andre Stringer,LSU,32,981.0,101,302,.334,57,193,.295,98,127,.772,82,63,14,62,76,85,34,4,357
662,Savalace Townsend,UAPB,30,933.0,111,256,.434,28,70,.400,106,145,.731,98,72,25,87,112,55,47,13,356
663,Darnell Porter,SCSU,29,777.0,116,262,.443,44,123,.358,80,100,.800,70,99,45,67,112,37,28,5,356
664,J.T. Terrell,WF,32,769.0,114,305,.374,50,140,.357,78,102,.765,71,79,20,47,67,51,21,1,356
665,Kyle Kuric,U of L,33,923.0,130,253,.514,70,156,.449,25,33,.758,26,56,45,84,129,40,29,7,355
666,Kyle Johnson,LIU,33,868.0,122,280,.436,49,125,.392,62,86,.721,41,38,55,127,182,29,24,6,355
667,Ogo Adegboye,STBN,31,1209.0,108,277,.390,57,156,.365,82,125,.656,84,79,12,85,97,123,24,7,355
668,Martavius Adams,ASU,32,793.0,136,281,.484,0,0,.000,83,134,.619,69,92,77,154,231,13,11,11,355
669,Derwin Kitchen,FSU,34,1041.0,125,253,.494,27,76,.355,77,102,.755,68,45,51,145,196,121,56,3,354
670,Julius Wells,JMU,33,1042.0,118,296,.399,61,177,.345,57,72,.792,55,79,26,110,136,63,23,5,354
671,Alexander Starling,BCU,33,1037.0,122,235,.519,2,7,.286,107,158,.677,61,118,87,135,222,26,47,34,353
672,Jordan Hulls,IU,32,999.0,123,255,.482,55,133,.414,52,57,.912,54,62,9,63,72,94,29,6,353
673,Greg Logins,CAN,30,703.0,134,285,.470,49,108,.454,36,46,.783,40,86,48,133,181,16,16,9,353
674,Austin Morgan,YALE,28,865.0,103,235,.438,54,121,.446,93,116,.802,66,68,4,51,55,90,26,3,353
675,Spencer Johnson,UMKC,30,992.0,125,261,.479,55,138,.399,47,88,.534,40,99,95,188,283,24,26,13,352
676,Charles Funches,HU,33,1056.0,115,274,.420,7,16,.438,115,167,.689,79,109,74,185,259,40,43,32,352
677,Tucker Halpern,BU,28,803.0,127,306,.415,58,146,.397,40,52,.769,44,51,22,105,127,66,30,11,352
678,Dan Geriot,RICH,37,923.0,138,307,.450,34,83,.410,42,70,.600,64,81,35,107,142,103,22,4,352
679,Russell Johnson,RMU,32,859.0,124,316,.392,41,127,.323,63,83,.759,73,116,68,147,215,40,27,17,352
680,Eric Frederick,FIU,28,709.0,134,281,.477,26,74,.351,58,101,.574,51,79,33,149,182,17,20,9,352
681,Adam Leonard,MSU,35,1178.0,114,306,.373,86,231,.372,38,55,.691,42,48,6,59,65,68,24,2,352
682,Sam Prescott,MAR,31,881.0,119,318,.374,45,139,.324,69,95,.726,73,82,22,78,100,31,19,17,352
683,B.J. Jenkins,MSU,32,926.0,104,240,.433,57,147,.388,86,95,.905,61,69,18,93,111,107,49,2,351
684,Jordan Dykstra,SDSU,31,643.0,125,223,.561,34,66,.515,67,94,.713,40,69,48,111,159,40,22,18,351
685,Nick Chasten,NCCU,30,937.0,150,288,.521,24,79,.304,27,44,.614,63,102,70,144,214,19,35,18,351
686,Verdell Jones,IU,28,789.0,128,286,.448,17,57,.298,78,116,.672,83,59,12,79,91,89,27,7,351
687,Lawrence Gilbert,ULM,30,973.0,119,281,.423,31,108,.287,81,95,.853,68,94,49,112,161,47,20,8,350
688,Nikola Malesevic,URI,34,929.0,133,261,.510,54,118,.458,29,54,.537,39,90,52,93,145,32,32,20,349
689,Kamil Svrdlik,FDU,29,977.0,127,250,.508,0,1,.000,95,148,.642,77,93,63,144,207,28,18,40,349
690,Gary Clark,WF,32,854.0,121,235,.515,52,94,.553,55,66,.833,55,74,13,58,71,50,30,6,349
691,Phillip McDonald,UNM,32,890.0,118,292,.404,54,166,.325,59,77,.766,45,80,50,87,137,36,16,10,349
692,Casey Cantey,AAMU,28,778.0,113,279,.405,21,80,.263,102,151,.675,66,60,39,94,133,33,34,21,349
693,Steven Pledger,OU,32,961.0,112,284,.394,62,177,.350,63,74,.851,59,78,15,51,66,55,28,10,349
694,Kevin Galloway,TSU,32,1194.0,114,292,.390,28,97,.289,92,161,.571,160,63,36,187,223,201,57,30,348
695,Braxton Dupree,TU,29,897.0,126,264,.477,0,0,.000,96,138,.696,64,92,74,156,230,11,15,38,348
696,Mitchell Young,SMC,34,720.0,145,244,.594,0,1,.000,58,101,.574,40,91,63,112,175,18,15,21,348
697,Scottie Haralson,TU,32,1000.0,114,292,.390,82,219,.374,38,45,.844,42,41,36,72,108,54,13,11,348
698,Kashief Edwards,NU,28,987.0,137,310,.442,1,8,.125,73,125,.584,71,72,78,108,186,23,27,31,348
699,Moussa Camara,BU,31,931.0,111,306,.363,73,189,.386,53,66,.803,38,46,12,64,76,28,12,4,348
700,Brendan Bald,UVM,31,874.0,126,314,.401,50,122,.410,46,70,.657,55,52,18,48,66,39,20,4,348
701,Keith Rendleman,UNCW,31,992.0,146,251,.582,1,3,.333,54,92,.587,51,85,105,136,241,25,28,29,347
702,Peyton Siva,U of L,35,975.0,114,256,.445,25,92,.272,94,138,.681,101,96,13,97,110,182,69,6,347
703,Mamadou Seck,SIU,32,938.0,134,272,.493,0,0,.000,79,115,.687,57,93,67,192,259,47,31,10,347
704,Scott Saunders,BEL,35,605.0,114,224,.509,0,1,.000,119,164,.726,43,72,61,121,182,11,11,40,347
705,Reggie Chamberlain,UMKC,30,961.0,114,249,.458,55,137,.401,64,75,.853,54,80,21,54,75,77,34,4,347
706,Justin Tubbs,ETSU,33,976.0,113,284,.398,74,203,.365,47,76,.618,41,78,47,104,151,12,36,3,347
707,Toure' Murry,WSU,37,965.0,109,268,.407,26,92,.283,102,128,.797,99,55,41,126,167,125,45,10,346
708,Tommie Sykes,ULM,30,906.0,114,233,.489,0,1,.000,118,212,.557,63,110,92,97,189,36,44,8,346
709,Shawn Atupem,MSMU,32,848.0,134,257,.521,0,0,.000,78,108,.722,64,107,49,111,160,37,30,11,346
710,Paul Noonan,BSU,35,1007.0,106,250,.424,66,171,.386,68,80,.850,60,103,17,97,114,58,29,10,346
711,Marc Hill,NC A&T,32,933.0,113,300,.377,50,129,.388,70,87,.805,74,41,8,67,75,100,29,1,346
712,Patrick Miller,TSU,30,1032.0,109,283,.385,25,85,.294,103,151,.682,81,70,35,61,96,89,42,1,346
713,Melvin Jones,PSU,30,963.0,113,278,.406,72,187,.385,48,60,.800,48,52,3,60,63,71,12,0,346
714,Michael Davenport,STBN,31,982.0,125,310,.403,39,105,.371,56,74,.757,72,95,40,113,153,68,34,12,345
715,Tim Williams,USA,27,818.0,120,294,.408,30,88,.341,75,117,.641,56,70,38,86,124,36,26,11,345
716,Christophe Varidel,FGC,30,905.0,105,286,.367,78,206,.379,57,68,.838,63,56,17,56,73,49,27,2,345
717,Mike Black,ALB,28,924.0,123,268,.459,40,93,.430,59,91,.648,81,50,11,42,53,80,23,0,345
718,Jeremy Sexton,CSU,32,1046.0,127,328,.387,59,166,.355,32,43,.744,69,64,10,42,52,85,36,4,345
719,T.J. McConnell,DUQ,32,979.0,132,265,.498,39,97,.402,41,60,.683,56,56,22,98,120,140,91,5,344
720,Ryan Olander,FU,33,994.0,134,252,.532,4,21,.190,72,116,.621,52,94,91,132,223,36,23,69,344
721,David Kyles,WSU,37,817.0,119,282,.422,75,190,.395,31,43,.721,35,36,15,90,105,50,28,10,344
722,Isacc Miles,MSU,32,934.0,113,254,.445,46,117,.393,72,103,.699,79,79,19,51,70,123,33,3,344
723,Allen Huddleston,PAC,31,840.0,104,249,.418,59,149,.396,77,115,.670,45,56,17,51,68,41,35,0,344
724,Robbie Dreher,WIN,27,844.0,107,276,.388,36,101,.356,94,143,.657,65,69,29,77,106,45,32,5,344
