No.,Players,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS
1178,Khalid Mutakabbir,PC,31,1090.0,97,250,.388,16,59,.271,49,77,.636,92,68,30,70,100,74,36,14,259
1179,Sean Smiley,UB,30,545.0,86,216,.398,52,144,.361,35,46,.761,39,25,9,40,49,26,25,2,259
1180,Vladyslav Kondratyev,BU,29,623.0,103,207,.498,8,34,.235,45,64,.703,57,91,34,55,89,10,4,22,259
1181,Brian Mills,MER,33,796.0,98,167,.587,12,41,.293,50,67,.746,59,104,57,119,176,35,18,40,258
1182,Dijuan Harris,CHAR,31,1036.0,67,162,.414,17,52,.327,107,146,.733,66,78,16,83,99,143,34,3,258
1183,Dallis Joyner,SB,32,837.0,97,217,.447,0,2,.000,64,102,.627,53,65,85,122,207,17,15,20,258
1184,Jarryd Cole,UI,32,796.0,103,182,.566,2,6,.333,50,78,.641,50,101,65,100,165,16,14,14,258
1185,Brian Green,USU,34,598.0,92,193,.477,53,106,.500,21,25,.840,21,28,5,48,53,46,17,0,258
1186,Andy Diaz,UNF,31,690.0,107,213,.502,0,0,.000,44,117,.376,62,94,79,84,163,18,22,23,258
1187,J.C. Otero,FIU,29,663.0,103,209,.493,20,77,.260,31,53,.585,26,45,61,135,196,25,20,16,257
1188,Bo Amusa,AAMU,27,645.0,93,206,.451,6,15,.400,65,95,.684,31,53,57,105,162,19,17,50,257
1189,Michael Evanovich,FU,34,665.0,84,181,.464,65,138,.471,24,33,.727,32,59,20,85,105,69,13,14,257
1190,Marcus Jordan,UCF,32,836.0,81,196,.413,21,76,.276,74,106,.698,60,64,31,68,99,80,37,10,257
1191,Jerry Smith,U of L,31,748.0,84,214,.393,33,117,.282,56,79,.709,50,56,30,69,99,58,43,9,257
1192,Darryl Roberts,AKR,35,833.0,80,191,.419,36,89,.404,61,75,.813,33,28,24,59,83,51,16,3,257
1193,Eugene Harvey,SHU,30,781.0,91,176,.517,10,29,.345,64,84,.762,71,59,21,49,70,139,43,2,256
1194,Markeys Deans,CCSU,30,721.0,91,200,.455,13,35,.371,61,85,.718,37,66,55,94,149,31,29,15,256
1195,Kendall Cutler,USD,30,758.0,80,161,.497,1,6,.167,95,136,.699,93,70,23,66,89,139,31,0,256
1196,Larry Jackson,FAMU,29,817.0,87,196,.444,2,6,.333,80,132,.606,48,78,51,123,174,21,20,6,256
1197,Christian Webster,HAR,29,727.0,79,198,.399,41,107,.383,57,65,.877,56,48,20,52,72,48,27,6,256
1198,Martiz Washington,LONG,31,690.0,92,254,.362,64,184,.348,8,19,.421,41,75,13,58,71,59,24,1,256
1199,Kenny Mitchell,CSU,30,648.0,104,193,.539,0,5,.000,47,67,.701,41,76,57,76,133,23,25,28,255
1200,Chris Iles,NSU,30,847.0,78,210,.371,43,119,.361,56,72,.778,59,69,7,45,52,109,30,0,255
1201,Jay Higgins,EMU,32,1017.0,80,241,.332,58,183,.317,37,79,.468,47,64,31,76,107,70,29,2,255
1202,Mike Dixon,MU,34,565.0,93,198,.470,27,76,.355,42,49,.857,32,55,5,34,39,55,33,0,255
1203,Tom Fow,AF,26,544.0,87,199,.437,45,118,.381,36,45,.800,18,46,13,65,78,19,14,2,255
1204,Trey Stanton,RU,29,720.0,92,229,.402,23,67,.343,48,63,.762,48,73,33,98,131,24,16,16,255
1205,Bilal Dixon,PROV,31,764.0,105,200,.525,0,1,.000,44,80,.550,44,106,94,117,211,22,28,59,254
1206,Mike Morrison,GMU,30,741.0,103,185,.557,0,0,.000,48,99,.485,42,94,69,107,176,34,23,49,254
1207,Marcus Ginyard,UNC,33,1009.0,91,224,.406,25,81,.309,47,70,.671,65,55,55,105,160,92,44,4,254
1208,Dustin Ware,UGA,31,976.0,76,199,.382,42,113,.372,60,73,.822,48,44,7,50,57,102,30,1,254
1209,Spencer Johnson,UMKC,30,814.0,86,219,.393,30,95,.316,52,71,.732,25,87,56,119,175,14,22,7,254
1210,Brandon Adams,UH,30,712.0,94,181,.519,2,4,.500,64,99,.646,46,79,58,103,161,27,8,8,254
1211,Russell Johnson,RMU,35,768.0,93,250,.372,26,74,.351,42,71,.592,71,89,63,110,173,44,34,12,254
1212,Brian Oliver,GT,36,595.0,86,218,.394,63,166,.380,19,27,.704,43,66,24,44,68,31,10,10,254
1213,Luke Sikma,UP,32,743.0,98,174,.563,0,1,.000,57,76,.750,47,70,73,168,241,57,38,15,253
1214,Hiram Thompson,UH,28,946.0,76,183,.415,42,96,.438,59,82,.720,77,61,19,71,90,108,32,3,253
1215,Ridge McKeither,UTC,27,471.0,95,178,.534,6,19,.316,57,92,.620,72,78,45,119,164,24,16,4,253
1216,Justin Sofman,MU,31,709.0,83,211,.393,66,175,.377,21,24,.875,26,51,24,44,68,25,21,2,253
1217,James Gallman,MTSU,33,726.0,76,196,.388,45,125,.360,52,68,.765,43,68,7,40,47,38,13,0,253
1218,Jesse Sanders,LIB,31,1000.0,80,184,.435,13,40,.325,79,117,.675,101,75,59,149,208,152,42,3,252
1219,Derwin Kitchen,FSU,31,886.0,87,204,.426,20,67,.299,58,82,.707,69,42,34,118,152,122,47,7,252
1220,Wellington Smith,WVU,38,886.0,95,208,.457,38,107,.355,24,40,.600,46,121,86,70,156,50,27,38,252
1221,Mike Dunigan,UO,28,567.0,82,148,.554,0,0,.000,88,144,.611,37,66,53,85,138,4,17,37,252
1222,Christopher Walker,FAMU,31,840.0,91,216,.421,19,75,.253,51,86,.593,54,84,58,119,177,38,28,14,252
1223,Scott Christopherson,ISU,32,823.0,87,205,.424,45,105,.429,33,39,.846,42,50,5,58,63,37,20,1,252
1224,Shelton Carter,WSSU,29,784.0,85,250,.340,46,145,.317,36,47,.766,58,48,35,76,111,33,24,2,252
1225,Shavar Richardson,FAU,30,585.0,82,229,.358,46,125,.368,42,47,.894,33,62,11,43,54,34,10,0,252
1226,Will Coleman,UM,34,783.0,99,155,.639,0,0,.000,53,86,.616,37,102,75,135,210,11,14,72,251
1227,Julian Vaughn,GU,34,770.0,106,183,.579,3,11,.273,36,63,.571,60,80,56,92,148,49,10,49,251
1228,Rashad Bishop,UC,30,773.0,100,200,.500,23,71,.324,28,49,.571,36,56,42,91,133,55,20,19,251
1229,Willie Kemp,UM,34,1031.0,85,221,.385,39,105,.371,42,65,.646,67,66,14,62,76,145,51,4,251
1230,Kenneth van Kempen,OU,37,1028.0,112,246,.455,0,5,.000,27,39,.692,45,124,67,180,247,26,20,23,251
1231,Chase Tapley,SDSU,33,773.0,98,196,.500,35,93,.376,20,28,.714,39,50,21,55,76,72,37,13,251
1232,Casaan Breeden,C of C,32,778.0,94,219,.429,43,124,.347,20,27,.741,53,104,24,139,163,36,28,41,251
1233,T.J. Douglas,ELON,32,927.0,84,201,.418,70,176,.398,13,16,.812,22,86,29,103,132,26,15,6,251
1234,Miles Taylor,CAM,29,607.0,94,149,.631,0,1,.000,63,93,.677,29,50,44,53,97,22,19,1,251
1235,Lawrence Ghoram,RU,31,828.0,91,207,.440,18,48,.375,51,85,.600,46,81,46,69,115,37,20,11,251
1236,Keegan Bell,UTC,33,979.0,83,234,.355,48,155,.310,36,52,.692,93,52,10,91,101,159,29,1,250
1237,Kyle Smyth,IC,31,789.0,79,186,.425,51,120,.425,41,57,.719,26,68,21,73,94,42,36,10,250
1238,Kendall Timmons,TU,30,683.0,93,200,.465,4,23,.174,60,96,.625,50,74,44,80,124,33,28,27,250
1239,Demarco Stepter,UTSA,30,580.0,99,202,.490,4,25,.160,48,67,.716,36,85,72,70,142,9,14,14,250
1240,Kenny Onyechi,LIU,31,781.0,85,193,.440,0,0,.000,80,146,.548,63,93,75,71,146,7,13,65,250
1241,Lorne Jackson,PU,31,810.0,73,195,.374,38,114,.333,66,88,.750,69,92,16,72,88,84,36,1,250
1242,Joel Barkers,UHA,29,620.0,90,208,.433,1,1,1.000,69,123,.561,45,81,53,80,133,20,12,5,250
1243,Anthony Cordova,SDSU,29,645.0,109,239,.456,0,0,.000,32,75,.427,55,61,53,88,141,23,7,2,250
1244,Devin McDonald,UNO,30,806.0,80,216,.370,46,119,.387,44,61,.721,74,82,17,42,59,48,24,0,250
1245,Lance Jeter,UNL,33,1024.0,91,221,.412,25,63,.397,42,61,.689,69,98,24,100,124,134,29,4,249
1246,Sek Henry,UNL,33,904.0,81,199,.407,32,86,.372,55,81,.679,56,75,32,78,110,91,25,14,249
1247,Stephen Hall,JSU,29,713.0,94,200,.470,2,5,.400,59,86,.686,38,68,52,91,143,31,15,12,249
1248,Brandon Evans,UNCG,29,573.0,75,206,.364,17,56,.304,80,112,.714,58,43,55,71,126,24,12,1,249
1249,Ahmad Grant,UNCW,31,677.0,89,223,.399,43,125,.344,28,39,.718,39,51,12,55,67,32,10,20,249
1250,Calvin O'Neil,MTSU,33,981.0,83,182,.456,3,11,.273,79,109,.725,47,58,56,75,131,71,24,5,248
1251,Joe Jakubowski,BGSU,30,974.0,76,203,.374,37,94,.394,59,76,.776,56,44,5,72,77,112,40,0,248
1252,Jerrald Bonham,CCL,29,767.0,86,169,.509,5,17,.294,71,93,.763,46,106,57,82,139,29,17,19,248
1253,Max Boudreau,UB,30,607.0,90,183,.492,0,0,.000,68,84,.810,33,66,43,64,107,20,16,8,248
1254,Mark Lyons,XAV,32,705.0,80,201,.398,22,64,.344,66,97,.680,55,71,9,71,80,67,33,6,248
1255,Lucas Kuipers,RU,31,750.0,88,229,.384,43,135,.319,29,35,.829,36,81,34,72,106,29,14,7,248
1256,Mikko Koivisto,UNCG,29,744.0,75,228,.329,52,170,.306,46,55,.836,32,69,7,49,56,37,18,3,248
1257,Matt Pilgrim,OSU,30,546.0,98,146,.671,2,15,.133,49,79,.620,46,90,52,146,198,18,26,22,247
1258,J.T. Thompson,VT,34,682.0,97,203,.478,3,6,.500,50,74,.676,35,91,54,104,158,19,27,10,247
1259,Brandon Moore,EWU,29,706.0,90,223,.404,0,0,.000,67,98,.684,60,96,50,168,218,16,14,26,247
1260,Darius James,ODU,35,965.0,93,260,.358,36,118,.305,25,39,.641,56,46,17,47,64,114,31,0,247
1261,Samme Givens,DREX,32,801.0,100,213,.469,0,0,.000,46,82,.561,48,85,103,148,251,35,34,22,246
1262,Spencer Perrin,EKU,32,823.0,101,207,.488,2,17,.118,42,63,.667,44,77,44,112,156,80,26,22,246
1263,Jared Swopshire,U of L,33,824.0,78,205,.380,22,68,.324,68,81,.840,42,63,62,138,200,43,22,13,246
1264,Josh Hunter,ASU,37,773.0,89,166,.536,1,4,.250,67,119,.563,49,97,82,128,210,40,20,7,246
1265,Steve Smith,USD,32,770.0,86,199,.432,23,66,.348,51,72,.708,42,70,17,126,143,48,13,35,246
1266,Darius Miller,UK,38,804.0,86,215,.400,43,128,.336,31,39,.795,35,72,31,63,94,58,22,21,246
1267,Kurt Cunningham,BSU,32,562.0,100,168,.595,1,2,.500,45,70,.643,61,74,40,73,113,44,12,7,246
1268,Johnny Wolf,UNCW,31,826.0,69,184,.375,38,103,.369,70,79,.886,58,33,8,59,67,67,16,2,246
1269,Gabe Rogers,NAU,27,699.0,87,225,.387,45,123,.366,27,35,.771,47,52,15,30,45,63,29,0,246
1270,A.J. Hardeman,UNM,35,805.0,100,188,.532,0,0,.000,45,95,.474,31,98,98,93,191,12,23,44,245
1271,Luke Hancock,GMU,32,736.0,90,179,.503,11,34,.324,54,78,.692,72,68,39,72,111,96,26,8,245
1272,Khris Middleton,TAMU,34,710.0,79,190,.416,33,102,.324,54,72,.750,41,80,41,85,126,37,29,10,245
1273,Darryl Ashford,CU,33,678.0,88,201,.438,28,89,.315,41,59,.695,34,62,30,73,103,41,19,17,245
1274,Antoine Pearson,MAN,31,733.0,79,204,.387,16,54,.296,72,110,.655,40,56,11,59,70,65,38,2,245
1275,Greg Hill,TCU,30,625.0,75,183,.410,40,122,.328,55,68,.809,34,48,11,49,60,34,25,3,245
1276,Jake Nielson,SUU,29,629.0,88,200,.440,9,26,.346,60,80,.750,95,89,19,73,92,83,41,4,245
1277,Derek Thompson,SEMO,29,603.0,81,224,.362,47,141,.333,36,56,.643,31,56,10,54,64,25,10,0,245
1278,Tommy Brenton,SB,32,964.0,81,150,.540,5,26,.192,77,118,.653,49,74,96,215,311,88,59,17,244
1279,Antonio Ballard,MU,32,966.0,86,187,.460,18,58,.310,54,78,.692,50,59,62,127,189,45,24,18,244
1280,Charlie Harper,LU,29,809.0,102,225,.453,10,41,.244,30,51,.588,54,65,57,133,190,62,27,9,244
1281,Daye Kaba,MAR,28,759.0,89,228,.390,29,87,.333,37,57,.649,52,47,36,103,139,45,22,7,244
1282,Senario Hillman,UA,31,802.0,95,248,.383,21,63,.333,33,46,.717,63,94,28,66,94,67,48,5,244
1283,Sorena Orandi,SFU,30,751.0,82,208,.394,42,110,.382,38,56,.679,45,62,10,60,70,60,15,2,244
1284,Markieff Morris,KU,36,631.0,86,152,.566,10,19,.526,61,98,.622,51,92,63,128,191,39,16,35,243
1285,Junior Bernal,UM,30,881.0,92,215,.428,2,14,.143,57,113,.504,67,48,61,111,172,103,39,6,243
1286,Chris Lewis,USD,32,887.0,86,180,.478,34,81,.420,37,55,.673,27,82,50,129,179,26,35,11,243
1287,Mezie Uzochukwu,USCU,29,854.0,97,202,.480,2,4,.500,47,74,.635,50,71,66,123,189,47,32,12,243
1288,Robbie Jackson,UMBC,28,596.0,86,174,.494,0,1,.000,71,105,.676,54,92,51,89,140,18,10,36,243
1289,Kyle Odister,POLY,31,633.0,85,200,.425,45,99,.455,28,36,.778,44,70,19,31,50,51,24,1,243
1290,Ramon Galloway,USC,31,667.0,82,204,.402,39,120,.325,40,57,.702,50,65,23,56,79,38,17,5,243
1291,Stefan Perunicic,SFC,29,896.0,80,234,.342,60,190,.316,23,41,.561,51,72,15,69,84,26,22,8,243
1292,Tyshawn Patterson,STET,29,586.0,81,213,.380,26,94,.277,55,78,.705,56,46,8,38,46,40,26,5,243
1293,Terrence Watson,BSU,29,772.0,84,185,.454,0,0,.000,74,123,.602,68,50,73,107,180,33,17,39,242
1294,Anthony Thomas,BSU,32,982.0,85,225,.378,40,129,.310,32,53,.604,85,84,17,79,96,121,52,1,242
1295,Mitchell Bouie,USD,32,534.0,91,159,.572,1,6,.167,59,104,.567,44,50,44,88,132,23,18,4,242
1296,Grayson Flittner,GWU,27,646.0,77,209,.368,59,147,.401,29,41,.707,39,29,10,44,54,58,33,1,242
1297,Niyi Harrison,SCU,32,618.0,91,176,.517,0,0,.000,60,106,.566,55,70,60,86,146,11,12,21,242
1298,Lindsey Hughey,WSU,31,643.0,82,195,.421,33,95,.347,45,72,.625,57,55,14,69,83,63,31,1,242
1299,Kayode Ayeni,SFC,25,749.0,88,227,.388,20,83,.241,46,71,.648,56,71,41,80,121,38,22,12,242
1300,Joe Ford,PAC,35,943.0,97,149,.651,0,0,.000,47,85,.553,46,112,82,112,194,91,37,33,241
1301,Carl Richard,ISU,30,861.0,92,228,.404,17,53,.321,40,53,.755,37,70,40,122,162,19,23,10,241
1302,Justin Safford,MU,28,560.0,89,212,.420,13,30,.433,50,66,.758,38,63,38,78,116,34,23,18,241
1303,Jeremy Jacob,UO,32,648.0,93,190,.489,0,1,.000,55,78,.705,33,51,50,103,153,4,7,6,241
1304,Taylor Montgomery,UNC,28,682.0,78,171,.456,4,9,.444,81,128,.633,27,69,54,80,134,11,14,10,241
1305,Jeremiah Crutcher,TSU,29,788.0,83,219,.379,39,124,.315,36,45,.800,78,38,11,50,61,111,27,0,241
1306,Joe Seymore,CCSU,30,665.0,85,223,.381,46,138,.333,25,34,.735,29,32,35,75,110,18,9,6,241
1307,Vinnie McGhee,CSUN,31,620.0,83,226,.367,53,150,.353,22,28,.786,40,44,10,39,49,59,26,1,241
1308,Ja'Rob McCallum,UWM,31,603.0,76,190,.400,44,104,.423,45,61,.738,40,35,13,67,80,22,20,0,241
1309,Bakari Lewis,UMKC,29,714.0,78,223,.350,31,89,.348,54,71,.761,62,84,19,65,84,77,29,6,241
1310,Luke Mirkovic,NU,33,846.0,91,189,.481,9,26,.346,49,88,.557,45,76,62,125,187,78,26,30,240
1311,P.J. Alawoya,MSU,30,786.0,106,205,.517,0,2,.000,28,66,.424,30,89,78,144,222,12,29,21,240
1312,Larry Gurganious,UCR,29,849.0,84,187,.449,1,6,.167,71,120,.592,76,67,86,103,189,60,27,14,240
1313,Drew Shiller,SU,32,902.0,74,200,.370,58,149,.389,34,38,.895,36,61,17,71,88,73,22,3,240
1314,Adrian Thomas,UM,33,726.0,79,184,.429,67,159,.421,15,20,.750,28,75,20,70,90,46,23,7,240
1315,Jourdain Scoubes,UVU,30,754.0,72,213,.338,40,124,.323,56,77,.727,32,74,40,125,165,20,18,4,240
1316,Mark Hill,CSUN,30,734.0,69,197,.350,32,97,.330,70,107,.654,55,81,11,47,58,68,41,2,240
1317,D'Walyn Roberts,TTU,34,791.0,92,164,.561,0,1,.000,55,74,.743,30,89,83,129,212,22,27,44,239
1318,Yannick Crowder,FAMU,30,736.0,83,171,.485,0,0,.000,73,105,.695,34,86,81,92,173,15,12,30,239
1319,Michael Culpo,LIU,31,742.0,81,189,.429,62,134,.463,15,18,.833,28,47,25,62,87,30,15,1,239
1320,Antoine Young,CU,34,867.0,88,219,.402,12,51,.235,51,86,.593,42,43,6,53,59,105,23,0,239
1321,Jeron Belin,SPC,29,582.0,85,187,.455,15,52,.288,54,96,.562,37,67,57,66,123,17,20,14,239
1322,Ariece Perkins,GSU,28,673.0,85,199,.427,17,39,.436,52,74,.703,44,48,32,59,91,46,23,3,239
1323,Dan Geriot,RICH,35,812.0,89,225,.396,9,40,.225,52,82,.634,55,63,29,112,141,68,6,1,239
1324,Vincent Davis,NCCU,23,576.0,90,229,.393,34,87,.391,25,43,.581,37,40,29,52,81,29,18,11,239
1325,Donald Lawson,WMY,33,920.0,90,183,.492,0,0,.000,58,95,.611,59,92,101,133,234,24,30,47,238
1326,Delvon Roe,MSU,37,764.0,83,150,.553,0,0,.000,72,109,.661,49,97,68,117,185,43,30,35,238
1327,Josh Lomers,BU,36,621.0,92,132,.697,0,0,.000,54,76,.711,48,110,63,71,134,11,22,39,238
1328,Arsenio Williams,SCSU,31,619.0,94,181,.519,0,1,.000,50,91,.549,40,67,64,91,155,14,23,11,238
1329,Cavel Witter,CU,33,600.0,65,164,.396,33,89,.371,75,91,.824,49,52,7,32,39,52,16,0,238
1330,Ronald Moore,SC,34,1225.0,85,266,.320,17,78,.218,50,78,.641,100,53,29,85,114,261,64,3,237
1331,Taylor King,VILL,32,609.0,83,197,.421,40,110,.364,31,42,.738,30,86,52,117,169,18,23,15,237
1332,Josh Miller,USMA,29,864.0,82,219,.374,31,102,.304,42,64,.656,82,54,14,114,128,101,43,2,237
1333,Neal Kingman,UNC,33,685.0,83,199,.417,26,88,.295,45,63,.714,55,70,24,93,117,38,17,10,237
1334,Alex Stepheson,USC,28,723.0,96,202,.475,0,0,.000,44,89,.494,49,66,94,107,201,8,4,44,236
1335,O.J. Avworo,USNA,29,987.0,75,174,.431,7,26,.269,79,148,.534,82,77,12,70,82,169,25,4,236
1336,Erik Marschall,BGSU,30,754.0,93,177,.525,0,3,.000,50,75,.667,54,87,48,106,154,40,26,19,236
1337,Tucker Halpern,BU,29,697.0,80,215,.372,32,113,.283,44,55,.800,36,52,19,82,101,66,23,19,236
1338,Nikola Cvetinovic,AKR,35,708.0,98,208,.471,1,5,.200,39,77,.506,60,100,61,86,147,39,25,7,236
1339,Ethan Wragge,CU,34,541.0,75,170,.441,68,157,.433,18,21,.857,21,78,18,63,81,15,8,6,236
1340,Shawn Grant,UMBC,29,650.0,82,219,.374,38,109,.349,34,45,.756,31,53,13,62,75,18,19,4,236
1341,Gary McGhee,PITT,34,822.0,94,151,.623,0,0,.000,47,81,.580,45,72,81,149,230,19,8,59,235
1342,Trey Finn,ASU,30,948.0,76,194,.392,32,85,.376,51,74,.689,51,62,40,155,195,58,39,7,235
1343,Korey Bauer,MAR,30,899.0,89,201,.443,5,18,.278,52,84,.619,50,85,55,138,193,15,13,8,235
1344,Joey Accaoui,UVM,35,721.0,82,214,.383,35,106,.330,36,47,.766,49,35,12,38,50,52,18,0,235
1345,Allyn Cooks,USA,32,846.0,80,222,.360,24,70,.343,51,80,.637,77,69,12,46,58,82,27,1,235
1346,Will Bynum,MSU,26,771.0,81,199,.407,5,25,.200,67,101,.663,56,51,19,87,106,75,52,7,234
1347,Deontay Twyman,QU,33,610.0,79,181,.436,29,78,.372,47,55,.855,44,68,16,63,79,62,21,3,234
1348,Clint Steindl,SMC,34,809.0,78,188,.415,52,138,.377,26,32,.812,33,76,28,60,88,36,21,5,234
1349,Jaime Serna,UCSB,30,651.0,88,168,.524,0,1,.000,58,84,.690,54,94,44,79,123,16,26,18,234
1350,Kendall Wallace,UNLV,34,647.0,80,190,.421,61,153,.399,13,17,.765,14,63,13,42,55,35,12,0,234
1351,Sheldon Cooley,ETSU,35,618.0,83,214,.388,9,34,.265,59,83,.711,55,50,21,70,91,62,31,0,234
1352,Dallas Lauderdale,OSU,36,900.0,99,128,.773,0,0,.000,35,86,.407,32,79,59,128,187,9,23,77,233
1353,Noah Hartsrock,BYU,36,878.0,97,175,.554,1,4,.250,38,44,.864,21,78,56,128,184,42,18,45,233
1354,Robby Pride,DART,28,778.0,86,204,.422,25,83,.301,36,54,.667,52,63,30,72,102,62,31,6,233
1355,Darko Cohadarevic,TTU,34,746.0,94,212,.443,0,3,.000,45,62,.726,53,98,67,104,171,39,9,12,233
1356,Brad Haugabrook,UNF,31,948.0,85,220,.386,2,10,.200,61,94,.649,75,56,13,73,86,132,20,4,233
1357,Gary Redus,USA,27,649.0,75,195,.385,30,80,.375,53,70,.757,47,52,16,56,72,42,16,25,233
1358,Julian Welch,UCD,30,556.0,74,181,.409,27,77,.351,58,75,.773,47,67,10,49,59,40,16,3,233
1359,Ray Cowels,SCU,32,769.0,75,236,.318,46,146,.315,37,47,.787,45,65,12,57,69,40,26,4,233
1360,Arnold Louis,SST,26,693.0,94,165,.570,0,2,.000,44,73,.603,49,75,68,140,208,16,31,14,232
1361,Keaton Grant,PU,35,803.0,78,206,.379,33,115,.287,43,57,.754,41,71,32,65,97,64,26,9,232
1362,Cameron Rundles,WC,35,717.0,65,168,.387,28,73,.384,74,114,.649,37,49,20,72,92,49,22,2,232
1363,Asim McQueen,TU,30,823.0,87,196,.444,2,6,.333,56,75,.747,48,86,53,84,137,20,26,15,232
1364,Dallas Green,RMU,35,745.0,81,152,.533,1,1,1.000,68,99,.687,40,93,73,102,175,25,29,28,231
1365,David Cubillan,MU,34,1065.0,82,179,.458,49,119,.412,18,24,.750,34,58,12,52,64,93,28,1,231
1366,Garrett Leffelman,BU,31,625.0,82,151,.543,37,80,.463,30,36,.833,22,28,9,47,56,19,7,6,231
1367,Vernon Taylor,TU,33,604.0,88,199,.442,15,61,.246,40,59,.678,34,51,36,69,105,24,21,4,231
1368,Matt Lander,WIU,30,660.0,74,193,.383,9,25,.360,74,92,.804,65,40,16,40,56,59,23,2,231
1369,Jeff Brooks,PSU,31,736.0,94,188,.500,12,39,.308,30,46,.652,44,61,34,95,129,43,13,14,230
1370,Brad Tinsley,VU,33,858.0,77,190,.405,31,105,.295,45,52,.865,60,38,5,78,83,94,15,5,230
1371,Josh Chavis,USCU,29,845.0,68,191,.356,53,140,.379,41,51,.804,55,54,7,56,63,90,30,0,230
1372,Dorian McDaniel,PVAMU,29,799.0,91,233,.391,34,92,.370,14,27,.519,32,74,63,112,175,6,16,5,230
1373,Garvey Young,UVM,31,884.0,79,202,.391,20,66,.303,52,86,.605,62,85,50,75,125,43,29,5,230
1374,Ryan LeGates,USCU,29,661.0,74,203,.365,37,108,.343,45,58,.776,56,40,9,55,64,49,23,0,230
1375,Ronald Nored,BU,38,1140.0,72,177,.407,9,46,.196,76,122,.623,76,102,23,92,115,136,67,4,229
1376,Orane Chin,CSUF,31,584.0,83,188,.441,14,53,.264,49,68,.721,38,57,36,77,113,23,9,15,229
1377,Christian Salecich,SLU,36,1020.0,72,215,.335,32,130,.246,53,72,.736,59,84,11,73,84,64,23,6,229
1378,Jay Threatt,DESU,29,997.0,74,206,.359,22,85,.259,58,80,.725,53,49,30,62,92,123,82,5,228
1379,Chris Kramer,PU,35,974.0,83,147,.565,6,22,.273,56,75,.747,48,72,7,98,105,79,60,13,228
1380,Zack Novak,UM,31,1028.0,79,211,.374,44,144,.306,26,38,.684,23,88,43,89,132,50,30,8,228
1381,Bryson Barnes,FU,29,559.0,77,186,.414,22,58,.379,52,65,.800,50,77,48,97,145,26,10,33,228
1382,Taylor Young,UCF,32,747.0,71,162,.438,32,77,.416,54,67,.806,51,71,12,32,44,90,32,0,228
1383,C.J. Webster,SJSU,26,592.0,91,171,.532,0,0,.000,46,73,.630,42,84,42,82,124,38,12,6,228
1384,Romeo Garcia,USNA,30,973.0,76,195,.390,34,94,.362,41,59,.695,51,96,45,117,162,74,34,16,227
1385,Jamie Skeen,VCU,28,580.0,87,168,.518,6,27,.222,47,73,.644,21,31,56,70,126,24,21,11,227
1386,Dante' Jackson,XAV,35,899.0,74,187,.396,57,142,.401,22,29,.759,63,94,17,96,113,78,37,6,227
1387,Stan Januska,UNF,29,668.0,73,195,.374,48,142,.338,33,48,.688,38,58,11,64,75,42,22,5,227
1388,Jeff Jones,UVA,31,566.0,71,166,.428,40,92,.435,45,57,.789,12,18,6,33,39,13,15,2,227
1389,Ari Stewart,WF,31,529.0,85,228,.373,43,116,.371,14,23,.609,39,56,33,66,99,8,10,2,227
1390,D.J. Cunningham,UNCA,28,629.0,90,185,.486,0,2,.000,46,68,.676,56,87,69,119,188,16,19,50,226
1391,Robert Lowery,DAY,31,606.0,71,190,.374,46,122,.377,38,49,.776,69,63,12,56,68,109,26,1,226
1392,Josh Odem,UTC,31,683.0,75,182,.412,35,94,.372,41,51,.804,44,44,23,50,73,52,28,7,226
1393,Maalik Wayns,VILL,33,495.0,76,175,.434,17,54,.315,57,70,.814,45,61,10,39,49,42,21,1,226
1394,Rasheem Jenkins,FAMU,31,811.0,69,194,.356,36,114,.316,52,71,.732,88,70,6,42,48,82,26,1,226
1395,Dale Hughes,FAMU,29,544.0,72,216,.333,44,141,.312,38,52,.731,40,42,9,25,34,19,20,1,226
1396,Steven Idlet,TU,35,734.0,74,143,.517,0,0,.000,77,104,.740,41,98,57,136,193,27,15,35,225
1397,Nasir Robinson,PITT,34,848.0,97,196,.495,5,16,.312,26,62,.419,51,86,68,121,189,53,13,11,225
1398,Dago Pena,MU,31,564.0,86,167,.515,24,55,.436,29,43,.674,41,38,31,58,89,55,22,11,225
1399,Michael Ojo,LU,33,605.0,63,154,.409,29,80,.362,70,88,.795,42,74,25,83,108,35,25,4,225
1400,Sam Coleman,CSU,30,686.0,84,211,.398,1,3,.333,56,81,.691,40,74,69,104,173,9,9,18,225
1401,Brandon Smalls,SCSU,30,593.0,77,199,.387,33,101,.327,38,52,.731,28,39,39,72,111,24,12,2,225
1402,Jarrel Smith,TU,25,575.0,72,180,.400,27,72,.375,54,70,.771,29,42,21,60,81,20,13,7,225
1403,Quenton Kirby,WIU,30,774.0,84,228,.368,7,28,.250,50,84,.595,72,52,23,104,127,54,18,3,225
1404,Lakeem Jackson,USC,31,827.0,104,206,.505,0,8,.000,16,59,.271,35,66,63,91,154,59,47,19,224
1405,Troy Franklin,TU,27,594.0,65,169,.385,21,64,.328,73,91,.802,66,71,13,47,60,101,32,4,224
1406,Dwight Thorne II,CU,30,631.0,66,146,.452,32,71,.451,60,67,.896,39,61,5,58,63,49,23,2,224
1407,David Potter,CLEM,32,765.0,76,209,.364,48,127,.378,24,35,.686,49,82,23,62,85,44,41,6,224
