No.,Players,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS
548,Harald Frey,MSU,32,1035.0,133,311,.428,64,171,.374,88,115,.765,55,54,11,89,100,103,26,1,418
549,Aundre Jackson,L-IL,38,720.0,170,295,.576,20,55,.364,58,77,.753,59,91,35,88,123,36,17,10,418
550,Thomas Welsh,UCLA,33,1096.0,162,334,.485,45,112,.402,48,58,.828,34,79,87,271,358,46,22,29,417
551,Zhaire Smith,TTU,37,1051.0,154,277,.556,18,40,.450,91,127,.717,41,67,83,102,185,66,42,42,417
552,David Collette,U of U,34,738.0,169,268,.631,2,6,.333,77,107,.720,47,92,47,107,154,43,26,23,417
553,Takal Molson,CAN,33,966.0,137,310,.442,45,122,.369,98,143,.685,70,87,60,104,164,86,39,14,417
554,Nate Navigato,U of T,34,1107.0,132,293,.451,94,220,.427,58,74,.784,21,52,28,114,142,59,14,18,416
555,Sam Iorio,AU,28,934.0,143,300,.477,62,142,.437,68,86,.791,49,72,46,137,183,37,38,25,416
556,Jordan Ratinho,USF,39,1206.0,142,322,.441,86,207,.415,46,75,.613,32,82,32,98,130,47,28,15,416
557,Mike Holloway,FDU,31,922.0,159,329,.483,7,23,.304,91,132,.689,74,108,80,137,217,38,21,21,416
558,Jared Wilson-Frame,PITT,32,896.0,142,379,.375,74,231,.320,58,70,.829,71,64,24,88,112,50,16,4,416
559,Kevin McKay,CMU,34,923.0,154,278,.554,14,37,.378,93,108,.861,65,84,98,123,221,63,62,20,415
560,Jarrett Culver,TTU,37,978.0,145,319,.455,55,144,.382,70,108,.648,57,77,39,138,177,67,41,27,415
561,Kevin McClain,BEL,33,1068.0,145,318,.456,57,161,.354,68,95,.716,53,54,25,99,124,70,34,7,415
562,George King,CU,32,913.0,142,319,.445,62,157,.395,68,87,.782,64,78,56,195,251,35,17,21,414
563,Jarron Cumberland,UC,36,1041.0,138,337,.409,60,177,.339,78,115,.678,64,76,45,98,143,103,37,13,414
564,Duop Reath,LSU,33,800.0,167,307,.544,19,45,.422,61,97,.629,55,81,64,111,175,22,15,32,414
565,Brock Stull,UWM,31,1114.0,139,367,.379,72,190,.379,64,86,.744,68,47,17,133,150,97,20,3,414
566,Marvin Clark Jr.,STJ,33,1022.0,143,312,.458,65,158,.411,63,74,.851,61,112,39,117,156,32,38,5,414
567,E.J. Crawford,IC,33,884.0,146,317,.461,50,148,.338,72,90,.800,32,59,17,96,113,36,19,9,414
568,Alessandro Lever,GCU,34,724.0,140,309,.453,26,81,.321,108,141,.766,59,90,42,107,149,40,12,14,414
569,Kalob Ledoux,MSU,28,832.0,151,357,.423,61,167,.365,51,63,.810,65,66,20,102,122,29,13,4,414
570,Daniel Gafford,U of A,35,790.0,164,271,.605,0,0,.000,85,161,.528,37,114,76,140,216,24,19,76,413
571,Desmond Bane,TCU,33,1005.0,145,269,.539,59,128,.461,64,82,.780,58,76,15,119,134,82,31,8,413
572,Courtney Stockard,STBN,31,969.0,145,299,.485,19,56,.339,104,137,.759,76,107,39,156,195,69,42,12,413
573,Tevonn Walker,VAL,28,864.0,134,347,.386,39,138,.283,106,136,.779,48,67,32,103,135,48,48,2,413
574,Xavier Sneed,KSU,37,1160.0,141,338,.417,65,189,.344,65,88,.739,41,85,42,146,188,65,59,12,412
575,Josh Nzeakor,LU,33,922.0,155,302,.513,0,1,.000,102,168,.607,59,96,101,145,246,22,28,18,412
576,Shawn Anderson,USNA,31,952.0,141,314,.449,20,62,.323,110,148,.743,89,59,44,114,158,104,31,1,412
577,"Kerry Blackshear, Jr.",VT,33,831.0,139,249,.558,15,49,.306,118,158,.747,50,102,56,140,196,40,27,30,411
578,Malik Pope,SDSU,32,842.0,168,323,.520,14,39,.359,61,89,.685,58,71,70,146,216,38,23,37,411
579,Jordan Fox,USMA,30,899.0,139,343,.405,78,197,.396,55,68,.809,62,76,19,104,123,126,23,3,411
580,Jahaad Proctor,HP,25,798.0,143,331,.432,55,144,.382,70,89,.787,60,35,17,74,91,74,25,7,411
581,Justin Bibbs,VT,31,1017.0,155,318,.487,66,166,.398,35,47,.745,37,48,5,71,76,48,19,5,411
582,Dennis Jones,PVAMU,33,1053.0,134,335,.400,32,112,.286,111,180,.617,121,96,19,46,65,172,62,1,411
583,Chris Lewis,HAR,32,837.0,172,286,.601,0,0,.000,66,96,.688,56,88,60,116,176,39,17,49,410
584,T.J. Haws,BYU,35,1179.0,139,339,.410,50,162,.309,82,98,.837,66,69,12,84,96,146,43,10,410
585,Conner Toolson,UVU,34,1065.0,142,313,.454,75,190,.395,51,63,.810,45,65,19,107,126,53,53,12,410
586,Deven Simms,ASU,24,736.0,146,308,.474,30,80,.375,88,120,.733,65,41,29,116,145,41,33,10,410
587,Carl Pierre,UMass,33,1031.0,141,318,.443,92,195,.472,36,44,.818,32,69,9,64,73,35,21,9,410
588,Josh Langford,MSU,35,946.0,152,354,.429,44,109,.404,62,73,.849,52,83,28,77,105,54,13,3,410
589,Fred Scott,RU,32,763.0,149,286,.521,32,84,.381,79,177,.446,57,73,66,143,209,25,19,9,409
590,Rich Williams,MAN,29,908.0,149,340,.438,55,129,.426,53,67,.791,83,61,22,112,134,77,21,4,408
591,Kurk Lee,DREX,33,1185.0,147,382,.385,51,149,.342,63,83,.759,75,76,23,90,113,107,41,2,408
592,Kajon Mack,TTU,32,1107.0,132,319,.414,38,120,.317,105,136,.772,60,77,38,125,163,126,33,12,407
593,Kyle Washington,UC,36,838.0,165,327,.505,20,56,.357,57,77,.740,45,65,60,137,197,14,9,50,407
594,Akolda Manyang,UVU,31,669.0,150,238,.630,0,0,.000,106,152,.697,74,87,85,166,251,25,12,71,406
595,Davon Bell,PC,32,1075.0,134,317,.423,26,80,.325,112,139,.806,69,64,13,89,102,165,50,7,406
596,Emmanuel Chukwubuikem Nzekwesi,ORU,32,974.0,161,355,.454,15,64,.234,69,102,.676,68,70,85,144,229,55,38,21,406
597,Mike Amius,WCU,32,738.0,152,277,.549,0,0,.000,102,161,.634,90,97,62,117,179,35,38,27,406
598,"Ferron Flavors, Jr.",FU,33,1033.0,134,378,.354,95,283,.336,43,58,.741,27,64,18,102,120,36,20,0,406
599,Ja Morant,MSU,32,1088.0,133,290,.459,27,88,.307,112,139,.806,79,64,55,153,208,201,30,13,405
600,Calvin Hermanson,SMC,36,1160.0,140,283,.495,77,174,.443,48,61,.787,37,90,27,90,117,40,27,12,405
601,Kodi Justice,ASU,32,1030.0,143,312,.458,77,202,.381,42,65,.646,47,62,8,77,85,65,38,6,405
602,Jamal Aytes,SUU,32,681.0,164,281,.584,1,2,.500,76,103,.738,47,102,53,115,168,21,16,8,405
603,Steven Whitley,NSU,33,946.0,144,323,.446,31,89,.348,85,130,.654,101,92,44,145,189,154,53,4,404
604,Shelton Mitchell,CLEM,33,1101.0,123,308,.399,50,136,.368,108,126,.857,67,47,14,86,100,119,25,1,404
605,Devin Watson,SDSU,33,1032.0,130,319,.408,49,126,.389,95,126,.754,60,47,17,69,86,124,32,0,404
606,Karon Wright,SCSU,32,836.0,129,350,.369,93,259,.359,53,65,.815,47,61,19,54,73,29,22,2,404
607,Aric Holman,MSU,37,852.0,146,255,.573,37,84,.440,74,101,.733,48,71,79,170,249,28,17,68,403
608,Jared Stutzman,ISU,27,889.0,135,238,.567,66,127,.520,67,93,.720,34,47,9,84,93,41,17,7,403
609,Matt Milon,W&M,31,941.0,134,276,.486,77,180,.428,58,63,.921,35,52,11,73,84,35,19,5,403
610,Jadon Cohee,SUU,32,1076.0,126,317,.397,46,123,.374,105,132,.795,61,65,3,76,79,98,15,2,403
611,Nick Griffin,SPC,32,1046.0,141,369,.382,73,201,.363,48,65,.738,42,43,10,83,93,40,16,7,403
612,Terry Larrier,UConn,29,987.0,148,372,.398,51,135,.378,56,71,.789,69,48,38,100,138,25,20,7,403
613,Eric Paschall,VILL,38,1133.0,144,270,.533,36,101,.356,78,96,.812,64,93,70,130,200,83,35,24,402
614,Adonis De La Rosa,KSU,34,874.0,137,242,.566,0,0,.000,128,163,.785,112,122,101,156,257,35,21,22,402
615,Jashaun Agosto,LIU,34,1234.0,138,342,.404,52,159,.327,74,98,.755,81,85,14,128,142,142,24,2,402
616,Donovan Fields,POLY,31,999.0,145,355,.408,37,91,.407,75,81,.926,73,77,9,93,102,126,36,4,402
617,Baker Evelyn,VAL,32,1003.0,140,312,.449,57,149,.383,65,85,.765,88,71,8,90,98,93,44,3,402
618,Justin Simon,STJ,33,1190.0,151,319,.473,15,36,.417,84,127,.661,95,90,38,196,234,167,82,27,401
619,Kyron Cartwright,PROV,34,1061.0,138,323,.427,38,101,.376,87,114,.763,92,64,11,86,97,196,44,1,401
620,P.J. Washington,UK,37,1012.0,135,260,.519,5,21,.238,126,208,.606,71,100,67,144,211,57,28,31,401
621,Martin Geben,ND,36,891.0,157,259,.606,1,3,.333,85,100,.850,60,72,106,183,289,42,21,32,400
622,Luka Garza,UI,33,715.0,146,262,.557,16,46,.348,92,135,.681,35,80,79,132,211,35,11,32,400
623,Nick McGlynn,DU,34,787.0,161,308,.523,8,24,.333,70,93,.753,36,105,70,125,195,39,13,56,400
624,Jordan Strawberry,MER,34,1047.0,122,330,.370,50,157,.318,106,121,.876,58,51,22,98,120,166,24,2,400
625,Jordan Ford,SMC,36,988.0,150,295,.508,51,115,.443,49,65,.754,31,50,17,80,97,58,31,2,400
626,Josh Ajayi,USA,31,919.0,144,297,.485,13,48,.271,99,133,.744,70,57,56,152,208,29,16,13,400
627,Tyree Appleby,CSU,34,874.0,129,290,.445,36,111,.324,106,148,.716,115,68,17,65,82,135,44,8,400
628,Stephan Jiggetts,USF,32,1089.0,133,359,.370,61,153,.399,73,90,.811,75,73,11,81,92,104,21,3,400
629,Cameron Krutwig,L-IL,38,899.0,158,264,.598,0,0,.000,83,113,.735,56,48,71,162,233,66,20,27,399
630,Kavion Pippen,SIU,33,901.0,179,325,.551,0,0,.000,41,63,.651,54,92,58,138,196,31,22,45,399
631,Trent Frazier,U of I,32,842.0,140,346,.405,61,176,.347,58,90,.644,71,68,7,49,56,99,54,1,399
632,Sean Lloyd,SIU,33,1146.0,142,302,.470,29,77,.377,85,116,.733,61,78,47,116,163,69,52,17,398
633,Rodney Chatman,UTC,30,970.0,131,289,.453,43,127,.339,93,119,.782,89,88,9,115,124,135,35,14,398
634,Daniel Norl,UNO,31,983.0,138,291,.474,44,124,.355,78,95,.821,68,69,18,88,106,78,24,6,398
635,Keaton Wallace,UTSA,35,970.0,139,381,.365,74,223,.332,46,62,.742,59,70,23,84,107,93,28,13,398
636,Brad Davison,UW,33,1028.0,124,306,.405,60,169,.355,90,110,.818,59,109,10,66,76,83,40,1,398
637,Devon Hall,UVA,34,1090.0,132,291,.454,57,132,.432,76,85,.894,35,48,12,131,143,107,29,5,397
638,Ishmael Lane,NSU,29,749.0,149,281,.530,17,45,.378,82,128,.641,71,76,69,141,210,24,25,53,397
639,Gabe Vincent,UCSB,32,932.0,138,307,.450,55,146,.377,66,82,.805,38,92,3,58,61,104,35,6,397
640,Tarin Smith,DUQ,32,912.0,133,321,.414,39,117,.333,92,140,.657,69,54,17,80,97,102,31,16,397
641,"Troy Brown, Jr.",UO,35,1093.0,143,322,.444,32,110,.291,78,105,.743,86,78,53,164,217,111,55,7,396
642,"Lance Tejada, Jr.",LU,27,796.0,139,320,.434,77,170,.453,41,54,.759,49,65,11,56,67,54,21,0,396
643,Brandon Better,SUU,31,748.0,123,324,.380,68,177,.384,82,97,.845,67,66,13,61,74,40,29,1,396
644,Kahron Ross,LU,30,983.0,147,293,.502,38,89,.427,63,87,.724,55,63,16,74,90,127,42,5,395
645,Bennett Koch,UNI,31,749.0,134,241,.556,0,0,.000,127,173,.734,61,72,59,130,189,16,21,26,395
646,"Kerwin Roach, Jr.",UT,32,1070.0,140,320,.438,44,121,.364,71,109,.651,79,81,26,93,119,115,47,8,395
647,Jordan Swopshire,CU,33,921.0,127,308,.412,77,202,.381,64,82,.780,46,59,40,125,165,41,18,8,395
648,Tevin Foster,ACU,32,1037.0,122,291,.419,46,145,.317,105,131,.802,85,74,20,79,99,112,47,4,395
649,Koby Thomas,RMU,33,885.0,145,330,.439,19,79,.241,86,134,.642,63,58,72,155,227,20,20,6,395
650,Makinde London,UTC,29,769.0,133,334,.398,45,134,.336,84,115,.730,86,83,40,158,198,52,26,23,395
651,Eyassu Worku,UCI,35,999.0,147,386,.381,33,106,.311,68,90,.756,77,55,23,84,107,130,40,1,395
652,David Crisp,UW,34,1177.0,135,355,.380,54,189,.286,71,107,.664,83,61,16,74,90,106,43,2,395
653,Deon Lyle,UTSA,35,687.0,136,327,.416,96,238,.403,27,43,.628,35,72,29,100,129,12,9,4,395
654,"Marcus Shaver, Jr.",UP,32,908.0,135,326,.414,33,124,.266,91,106,.858,50,72,7,98,105,75,32,1,394
655,Souley Boum,USF,36,732.0,113,311,.363,47,130,.362,121,146,.829,62,60,21,74,95,37,19,5,394
656,Jason Burnell,JSU,35,888.0,144,282,.511,27,80,.338,78,99,.788,51,95,64,146,210,64,29,35,393
657,Jaire Grayer,GMU,32,983.0,143,360,.397,67,189,.354,40,55,.727,49,68,57,175,232,41,41,26,393
658,Chance Murray,UCR,31,1056.0,131,381,.344,39,140,.279,92,134,.687,79,58,24,142,166,119,55,7,393
659,Sean Hoehn,SHU,30,1003.0,132,333,.396,49,157,.312,80,101,.792,78,74,20,89,109,126,42,4,393
660,Dmitri Thompson,ELON,32,1014.0,133,293,.454,49,128,.383,77,102,.755,50,53,37,134,171,72,22,6,392
661,Eli Scott,LMU,31,958.0,148,314,.471,2,15,.133,94,155,.606,84,65,87,138,225,72,24,10,392
662,Alan Herndon,UW,33,1054.0,145,283,.512,45,134,.336,56,92,.609,44,78,30,157,187,66,27,72,391
663,Stevie Jordan,RU,31,1012.0,142,316,.449,23,83,.277,84,127,.661,95,73,29,88,117,182,50,10,391
664,Connor Burchfield,W&M,31,945.0,133,248,.536,89,171,.520,35,40,.875,47,55,7,94,101,58,25,4,390
665,Jalan McCloud,ETSU,33,869.0,144,297,.485,31,80,.388,71,96,.740,79,67,15,80,95,114,37,7,390
666,Randy Haynes,ODU,32,957.0,145,375,.387,65,202,.322,35,51,.686,46,82,31,88,119,78,43,8,390
667,Sagaba Konate,WVU,36,919.0,155,304,.510,0,0,.000,79,100,.790,45,106,94,181,275,24,15,116,389
668,Nick Weatherspoon,MSU,36,1022.0,149,311,.479,26,89,.292,65,90,.722,38,63,10,95,105,75,33,5,389
669,Joshua Braun,GCU,34,999.0,118,317,.372,64,188,.340,89,120,.742,49,69,47,83,130,48,26,17,389
670,Mohamed Bamba,UT,30,906.0,146,270,.541,14,51,.275,81,119,.681,46,76,96,220,316,15,23,111,387
671,Alex Hicks,TU,33,872.0,148,265,.558,17,47,.362,74,100,.740,56,90,70,202,272,36,24,37,387
672,Tyler Jones,UMES,32,941.0,142,340,.418,22,92,.239,81,113,.717,53,75,51,109,160,20,13,20,387
673,Tahjai Teague,BSU,32,816.0,149,281,.530,7,46,.152,81,124,.653,47,82,58,183,241,39,38,28,386
674,Max Mahoney,BU,30,630.0,163,271,.601,0,0,.000,60,108,.556,54,81,44,101,145,36,19,28,386
675,Ian DuBose,HBU,31,886.0,129,318,.406,35,100,.350,93,150,.620,67,92,55,116,171,61,44,12,386
676,Aaron Menzies,SEA,34,915.0,151,248,.609,0,0,.000,83,128,.648,41,106,118,184,302,19,9,79,385
677,Noah Horchler,UNF,33,867.0,155,282,.550,23,66,.348,52,86,.605,47,78,79,206,285,44,18,54,385
678,Donte Thomas,BU,33,856.0,150,276,.543,7,32,.219,78,110,.709,52,90,80,159,239,32,36,34,385
679,Pablo Rivas,NCCU,33,878.0,150,303,.495,42,121,.347,43,57,.754,38,95,62,170,232,33,25,35,385
680,Carson Williams,NKU,32,856.0,152,251,.606,7,19,.368,74,114,.649,44,51,61,119,180,38,29,14,385
681,Dainan Swoope,ELON,32,1065.0,116,338,.343,64,212,.302,89,108,.824,70,72,9,90,99,126,32,8,385
682,Sedrick Barefield,U of U,32,934.0,122,304,.401,58,164,.354,83,98,.847,56,43,8,61,69,80,27,3,385
683,Drew Urquhart,UVM,35,838.0,143,235,.609,13,26,.500,85,111,.766,38,87,47,138,185,58,8,37,384
684,Joe Sherburne,UMBC,36,1046.0,144,318,.453,77,187,.412,19,29,.655,32,71,28,112,140,67,30,11,384
685,Anders Broman,WIN,31,970.0,118,278,.424,73,194,.376,75,88,.852,27,67,10,76,86,58,35,4,384
686,"Jaren Jackson, Jr.",MSU,35,764.0,119,232,.513,38,96,.396,106,133,.797,62,112,52,151,203,39,21,105,382
687,Kerem Kanter,XAV,35,573.0,146,250,.584,17,51,.333,73,94,.777,29,46,44,114,158,17,10,10,382
688,Marin Maric,DEP,28,761.0,138,249,.554,10,30,.333,96,114,.842,68,73,57,130,187,34,21,13,382
689,Gerdarius Troutman,FAU,31,841.0,122,292,.418,75,181,.414,63,72,.875,23,25,14,64,78,35,27,4,382
690,Christian Mekowulu,TSU,30,873.0,121,233,.519,2,5,.400,137,184,.745,73,95,73,164,237,26,27,46,381
691,Devin Davis,U of H,35,909.0,157,322,.488,1,7,.143,66,97,.680,38,100,55,164,219,46,23,24,381
692,Jordan Dartis,OU,29,886.0,124,288,.431,78,184,.424,55,65,.846,40,58,12,91,103,62,34,4,381
693,Lamonte Turner,UT,35,885.0,118,296,.399,70,177,.395,75,85,.882,43,70,19,92,111,78,24,2,381
694,Lamar Morgan,CSU,31,964.0,118,308,.383,88,238,.370,57,70,.814,52,85,13,145,158,13,23,6,381
695,Theo Pinson,UNC,37,1100.0,130,275,.473,12,53,.226,108,132,.818,89,84,55,185,240,187,40,20,380
696,Tyler Rawson,U of U,35,1093.0,126,281,.448,63,169,.373,65,84,.774,68,71,40,198,238,128,24,32,380
697,Matisse Thybulle,UW,34,1094.0,141,317,.445,58,159,.365,40,56,.714,76,80,29,70,99,89,101,49,380
698,Damani Applewhite,SCSU,30,878.0,147,273,.538,1,3,.333,85,122,.697,36,48,57,146,203,20,16,6,380
699,Trevon Duval,DUKE,37,1103.0,148,346,.428,31,107,.290,53,89,.596,102,89,20,53,73,207,54,5,380
700,Dalan Ancrum,WIU,28,892.0,133,299,.445,48,128,.375,66,78,.846,62,48,23,124,147,51,28,10,380
701,Daniel Simmons,SEMO,31,773.0,131,284,.461,47,104,.452,71,105,.676,57,68,14,101,115,61,32,3,380
702,E.C. Matthews,URI,28,804.0,138,322,.429,43,134,.321,61,84,.726,45,44,23,93,116,25,22,14,380
703,J.T. Escobar,UNF,33,889.0,130,285,.456,91,214,.425,29,33,.879,57,58,9,55,64,36,22,2,380
704,Johnny Hamilton,UTA,34,794.0,146,232,.629,0,1,.000,87,131,.664,64,98,99,175,274,19,17,77,379
705,Henry Caruso,SCU,31,1116.0,121,252,.480,30,83,.361,107,127,.843,44,53,75,142,217,54,38,6,379
706,A.J. Davis,UCF,31,1023.0,119,273,.436,30,91,.330,111,161,.689,65,65,60,175,235,67,29,12,379
707,Tyson Ward,NDSU,32,888.0,141,302,.467,36,109,.330,61,80,.762,79,70,36,153,189,83,27,10,379
708,Taylor Funk,SJU,32,920.0,127,298,.426,84,213,.394,41,49,.837,34,72,33,123,156,43,25,15,379
709,Duncan Robinson,UM,41,1059.0,122,277,.440,78,203,.384,57,64,.891,25,99,19,81,100,44,27,16,379
710,Jaylen Fornes,UNCW,32,902.0,127,289,.439,50,134,.373,75,100,.750,64,77,48,80,128,64,16,6,379
711,Christian Sengfelder,BSU,32,911.0,138,292,.473,57,148,.385,45,61,.738,42,61,69,142,211,20,19,9,378
712,Davell Roby,SLU,33,1067.0,107,286,.374,56,158,.354,108,150,.720,55,82,11,83,94,62,28,6,378
713,Daniel Fowler,FU,33,948.0,131,280,.468,55,134,.410,60,72,.833,46,69,46,84,130,102,44,7,377
714,Jehyve Floyd,HC,31,924.0,165,247,.668,0,0,.000,47,97,.485,72,104,33,140,173,50,29,67,377
715,Pat Andree,LU,30,840.0,126,275,.458,79,184,.429,46,54,.852,29,69,27,148,175,22,16,12,377
716,Lavelle Scottie,AF,31,826.0,145,317,.457,37,105,.352,50,69,.725,68,72,46,90,136,43,22,14,377
717,Dante Sterling,ASU,32,867.0,116,299,.388,58,161,.360,87,107,.813,67,46,21,84,105,48,31,4,377
718,Reggie Garnder,NCCU,35,1027.0,122,357,.342,76,234,.325,57,75,.760,38,60,17,45,62,57,13,6,377
719,Chris Chiozza,UF,34,1088.0,131,314,.417,38,109,.349,76,94,.809,61,73,18,129,147,208,65,4,376
720,Jackson Rowe,CSUF,31,929.0,136,234,.581,24,58,.414,80,103,.777,64,70,42,166,208,50,29,31,376
721,Jemerrio Jones,NMSU,34,964.0,167,332,.503,4,43,.093,37,71,.521,81,76,127,323,450,106,36,19,375
722,Ben Lammers,GT,32,1151.0,151,327,.462,2,10,.200,71,95,.747,47,67,77,182,259,54,39,78,375
723,Raekwon Miller,UNCA,34,989.0,114,238,.479,68,144,.472,79,103,.767,89,87,22,132,154,112,40,4,375
724,Isaac Fleming,ECU,30,962.0,144,324,.444,23,87,.264,64,97,.660,107,81,39,74,113,144,37,3,375
725,Andrien White,CHAR,25,682.0,118,276,.428,43,133,.323,96,120,.800,47,73,26,95,121,31,42,6,375
726,Skylar Mays,LSU,33,1026.0,125,282,.443,47,134,.351,77,92,.837,56,54,17,115,132,97,52,8,374
727,Jeff Thomas,GSU,35,1111.0,135,286,.472,62,158,.392,42,50,.840,32,73,25,124,149,41,35,27,374
728,Dominic Magee,USM,32,841.0,127,285,.446,42,125,.336,78,121,.645,42,60,26,186,212,47,28,5,374
729,John Davis III,FU,33,915.0,137,282,.486,44,114,.386,56,74,.757,47,43,14,74,88,85,47,2,374
730,Chase Foster,USF,36,944.0,127,311,.408,58,159,.365,62,83,.747,60,65,41,109,150,61,22,8,374
731,Karonn Davis,CSU,32,1007.0,127,371,.342,42,155,.271,78,99,.788,80,67,21,105,126,146,32,3,374
732,Kevaughn Allen,UF,34,1066.0,119,330,.361,59,180,.328,77,85,.906,44,49,15,67,82,82,34,16,374
733,Nathan Hoover,WC,34,922.0,125,294,.425,70,173,.405,54,65,.831,37,40,16,73,89,46,22,2,374
734,Elijah Thomas,CLEM,35,874.0,145,259,.560,0,0,.000,83,134,.619,72,111,80,203,283,37,22,79,373
735,K.J. Maura,UMBC,33,1159.0,123,262,.469,64,148,.432,63,73,.863,64,49,20,54,74,166,65,0,373
736,Trip Day,UNF,33,656.0,151,258,.585,22,53,.415,49,66,.742,47,84,60,77,137,30,20,17,373
737,Mike Hughes,GSU,33,1009.0,105,306,.343,58,180,.322,105,133,.789,49,78,21,129,150,57,34,13,373
738,Marlon Stewart,UND,32,900.0,120,278,.432,33,109,.303,100,131,.763,73,80,11,74,85,95,42,2,373
739,Aaron Brennan,IUPUI,30,818.0,140,302,.464,29,84,.345,63,79,.797,53,78,38,97,135,48,31,19,372
740,Mike Ertel,ULM,32,965.0,137,315,.435,54,151,.358,44,66,.667,37,57,13,85,98,75,24,1,372
741,Bashir Ahmed,STJ,33,996.0,130,319,.408,44,128,.344,68,111,.613,49,94,53,102,155,31,35,11,372
742,Matt Rafferty,FU,33,868.0,147,246,.598,13,39,.333,64,89,.719,33,82,74,162,236,91,54,21,371
743,Cameron Jackson,WC,31,718.0,158,263,.601,0,3,.000,55,90,.611,53,100,57,127,184,48,55,45,371
744,Justinian Jessup,BSU,32,943.0,125,269,.465,90,197,.457,31,39,.795,43,70,14,137,151,56,43,19,371
745,"Lovell Cabbil, Jr.",LIB,33,1070.0,118,306,.386,48,146,.329,87,102,.853,69,64,14,137,151,123,43,14,371
746,Fatodd Lewis,UTM,30,875.0,143,317,.451,22,83,.265,63,88,.716,61,74,63,157,220,40,31,17,371
747,Jahlil Jenkins,FDU,31,1049.0,134,308,.435,34,110,.309,69,101,.683,72,47,10,73,83,136,38,1,371
748,Travon Harper,UAPB,35,818.0,140,251,.558,11,31,.355,80,113,.708,55,118,59,108,167,25,20,30,371
749,Demetre Rivers,MER,34,969.0,125,245,.510,42,119,.353,79,88,.898,46,61,33,77,110,32,18,7,371
750,Hamidou Diallo,UK,37,918.0,134,313,.428,26,77,.338,77,125,.616,51,96,32,102,134,46,28,13,371
751,Maurice Rivers,JSU,29,716.0,135,342,.395,14,48,.292,87,125,.696,53,95,55,100,155,31,21,25,371
752,Deion Hammond,MU,31,783.0,123,299,.411,76,194,.392,49,73,.671,39,68,17,57,74,27,24,6,371
753,Shawn Williams,ECU,30,847.0,117,289,.405,72,196,.367,65,74,.878,49,44,3,46,49,51,14,0,371
754,Admon Gilder,TAMU,30,959.0,127,277,.458,47,119,.395,69,84,.821,51,65,19,105,124,77,37,5,370
755,Zane Waterman,MAN,31,881.0,129,274,.471,35,97,.361,77,121,.636,69,79,63,142,205,34,19,12,370
756,Xavier Bishop,UMKC,32,952.0,122,317,.385,45,135,.333,81,108,.750,61,86,16,76,92,105,23,1,370
757,Jordan Burns,CU,31,847.0,135,314,.430,42,116,.362,58,76,.763,79,43,14,68,82,91,25,3,370
758,Roland Griffin,IC,33,788.0,144,271,.531,2,9,.222,79,118,.669,51,94,40,131,171,46,15,23,369
759,Matt Harris,UML,30,939.0,109,277,.394,73,197,.371,78,90,.867,50,72,10,89,99,23,26,2,369
760,Zach Braxton,WSU,30,840.0,133,240,.554,0,1,.000,102,154,.662,39,82,52,181,233,40,10,31,368
761,Jorge Pacheco-Ortiz,LIB,37,1131.0,113,267,.423,44,111,.396,98,109,.899,57,50,12,78,90,93,34,5,368
762,Christian James,OU,31,936.0,132,288,.458,58,159,.365,46,60,.767,47,85,34,101,135,45,35,1,368
763,Lonnie Walker,UM,32,888.0,132,318,.415,56,162,.346,48,65,.738,37,51,13,70,83,61,30,15,368
764,"John Petty, Jr.",UA,36,1026.0,123,313,.393,90,242,.372,32,45,.711,74,36,14,78,92,65,17,9,368
765,Luke Knapke,U of T,34,808.0,135,243,.556,22,58,.379,75,100,.750,63,106,61,152,213,40,10,60,367
766,Rich Kelly,QU,33,1128.0,122,313,.390,51,161,.317,72,94,.766,97,64,10,65,75,155,23,4,367
767,Tadric Jackson,GT,29,839.0,149,335,.445,28,98,.286,41,67,.612,66,63,23,83,106,63,26,5,367
768,Jacob Gilyard,RICH,32,1166.0,126,279,.452,58,151,.384,56,67,.836,54,56,15,54,69,130,89,1,366
769,De'Monte Buckingham,RICH,30,951.0,120,274,.438,35,108,.324,91,117,.778,80,72,49,161,210,103,31,11,366
770,Deshawn Freeman,RU,33,839.0,134,333,.402,5,32,.156,93,130,.715,63,76,81,160,241,29,51,24,366
771,Omega Harris,UTEP,31,1013.0,127,285,.446,46,123,.374,66,87,.759,48,68,5,111,116,63,30,5,366
772,Sammy Mojica,DREX,33,1174.0,128,339,.378,62,194,.320,48,74,.649,47,69,44,88,132,48,48,11,366
773,Kaelon Wilson,UTA,32,977.0,117,291,.402,42,96,.438,90,138,.652,58,71,45,91,136,63,17,2,366
774,Will Tavares,FORD,27,893.0,140,321,.436,22,99,.222,64,99,.646,63,55,33,111,144,32,31,8,366
775,Cameron Lard,ISU,29,767.0,161,268,.601,0,0,.000,43,73,.589,54,81,98,136,234,17,15,63,365
776,Dewan Hernandez,UM,32,825.0,147,255,.576,0,3,.000,71,103,.689,44,60,65,148,213,14,16,31,365
777,Marcus Lee,Cal,32,888.0,151,268,.563,0,0,.000,63,103,.612,85,115,98,132,230,42,21,52,365
778,Isaiah Moss,UI,33,798.0,129,307,.420,49,127,.386,58,66,.879,41,46,17,57,74,62,22,7,365
779,Dylan Frye,BGSU,31,918.0,124,329,.377,59,167,.353,58,80,.725,49,65,12,86,98,73,23,6,365
