No.,Players,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS
457,Phil Pressey,MU,34,1150.0,141,375,.376,46,142,.324,75,102,.735,120,64,27,86,113,240,61,2,403
458,Mike Liabo,UTM,30,813.0,131,353,.371,74,195,.379,67,87,.770,56,42,21,74,95,66,18,4,403
459,Kyle Wilson,USMA,31,808.0,151,334,.452,37,89,.416,64,79,.810,58,44,15,55,70,57,14,0,403
460,Davante Gardner,MU,35,750.0,127,217,.585,1,5,.200,147,176,.835,57,72,72,97,169,31,23,20,402
461,Quincy Ford,NU,33,1067.0,126,308,.409,46,133,.346,104,132,.788,68,85,49,143,192,48,41,20,402
462,Ryan Woods,NJIT,28,987.0,125,322,.388,84,201,.418,68,82,.829,40,47,25,109,134,45,32,17,402
463,Jerrold Brooks,USM,37,1124.0,147,356,.413,74,205,.361,34,46,.739,48,53,11,80,91,85,50,0,402
464,Reggie Hearn,NU,30,989.0,128,289,.443,38,113,.336,107,145,.738,57,79,29,110,139,46,35,11,402
465,Peyton Siva,U of L,40,1247.0,139,344,.404,38,132,.288,85,98,.867,106,103,12,82,94,228,90,6,401
466,Frankie Dobbs,BU,30,1073.0,119,281,.423,53,156,.340,110,138,.797,73,53,5,92,97,158,35,3,401
467,Preston Blackman,SST,34,1004.0,152,394,.386,56,182,.308,41,54,.759,122,52,11,54,65,121,34,2,401
468,Leonard Washington,UW,32,973.0,147,304,.484,13,82,.159,93,146,.637,68,83,52,211,263,55,42,55,400
469,Bryant Mbamalu,LA,29,950.0,139,298,.466,49,144,.340,73,93,.785,48,74,33,74,107,42,21,1,400
470,Jarvis Jones,ETSU,25,921.0,148,377,.393,43,149,.289,61,82,.744,71,49,11,60,71,65,44,2,400
471,Trevor Noack,BEL,33,921.0,157,321,.489,38,92,.413,47,69,.681,41,92,56,124,180,19,23,13,399
472,Doug Anderson,UDM,33,882.0,174,326,.534,9,28,.321,41,77,.532,32,88,64,89,153,45,42,20,398
473,Jarred DuBois,U of U,32,978.0,121,285,.425,42,101,.416,114,134,.851,71,66,9,77,86,99,25,0,398
474,Deonte Alexander,LIP,30,889.0,150,326,.460,67,169,.396,30,42,.714,51,74,16,77,93,47,39,8,397
475,Spencer Collins,WC,32,917.0,140,372,.376,37,124,.298,80,107,.748,51,68,28,75,103,32,24,6,397
476,Kinu Rochford,FDU,27,783.0,164,277,.592,0,0,.000,68,101,.673,74,101,92,149,241,53,19,36,396
477,Duke Mondy,OU,33,1038.0,141,353,.399,35,111,.315,79,96,.823,111,108,35,109,144,168,100,10,396
478,Andrew Smith,BU,35,964.0,131,264,.496,17,57,.298,117,163,.718,43,100,68,145,213,50,22,19,396
479,Kelsey Howard,JSU,28,837.0,139,319,.436,55,143,.385,63,95,.663,43,65,39,73,112,18,23,5,396
480,Melvin Ejim,ISU,35,963.0,143,284,.504,24,69,.348,85,122,.697,66,113,111,215,326,52,34,19,395
481,Lucky Jones,RMU,34,955.0,113,246,.459,44,103,.427,125,152,.822,57,81,60,143,203,52,43,4,395
482,Matt Sullivan,BU,28,1026.0,127,308,.412,53,155,.342,88,123,.715,51,75,22,99,121,62,48,2,395
483,Mike Caffey,LBSU,33,1084.0,144,371,.388,46,140,.329,61,103,.592,91,71,27,105,132,126,47,5,395
484,Sammy Yeager,CSUF,25,793.0,146,310,.471,66,148,.446,37,51,.725,58,66,25,86,111,55,21,9,395
485,Terry Rose,GSU,28,976.0,136,339,.401,86,217,.396,37,48,.771,66,44,18,78,96,27,13,0,395
486,Anthony Nieves,ASU,34,984.0,132,350,.377,48,127,.378,83,126,.659,114,91,28,84,112,58,26,8,395
487,Eric Atkins,ND,35,1341.0,138,314,.439,49,118,.415,68,104,.654,74,68,25,65,90,193,48,4,393
488,Jason Washburn,U of U,33,853.0,166,302,.550,3,4,.750,58,70,.829,53,58,66,157,223,24,11,49,393
489,Johnny O'Bryant,LSU,29,846.0,153,319,.480,3,12,.250,84,141,.596,93,89,89,164,253,49,15,20,393
490,Greg Smith,CSU,35,878.0,137,291,.471,17,42,.405,102,150,.680,63,83,79,98,177,40,14,13,393
491,Jarell Eddie,VT,32,970.0,131,331,.396,51,159,.321,80,95,.842,66,66,34,144,178,42,11,24,393
492,Isaac Sosa,CAN,34,861.0,136,311,.437,95,232,.409,26,32,.812,35,42,21,47,68,37,16,5,393
493,Marshall Bjorklund,NDSU,34,927.0,170,255,.667,0,0,.000,52,90,.578,57,92,83,119,202,40,15,17,392
494,Sean McGonagill,BU,28,1050.0,139,351,.396,61,174,.351,53,78,.679,85,65,25,101,126,109,36,3,392
495,Shamir Davis,NSU,32,809.0,115,282,.408,32,99,.323,130,178,.730,57,51,21,44,65,68,25,0,392
496,Kendall Anthony,RICH,34,800.0,127,305,.416,60,141,.426,78,96,.812,41,80,15,31,46,40,25,1,392
497,Jarvis Threatt,UD,30,1000.0,113,314,.360,14,53,.264,151,191,.791,75,60,32,138,170,97,54,6,391
498,Aaron Cosby,SHU,31,967.0,123,289,.426,66,165,.400,79,105,.752,87,48,14,64,78,92,13,1,391
499,Desharick Guidry,MSU,31,985.0,148,315,.470,20,49,.408,74,107,.692,57,94,86,147,233,27,34,14,390
500,J.T. Adenrele,UCD,31,766.0,154,273,.564,1,2,.500,81,123,.659,67,101,59,123,182,35,20,46,390
501,Lorenzo McCloud,PAC,35,996.0,119,275,.433,27,69,.391,125,157,.796,76,64,19,85,104,141,26,2,390
502,DeShawn Painter,ODU,30,869.0,155,356,.435,13,39,.333,67,110,.609,60,67,102,151,253,25,11,29,390
503,Jeff Early,SIU,30,911.0,154,301,.512,6,24,.250,75,103,.728,48,75,76,141,217,32,51,4,389
504,Julian Washburn,UTEP,32,1080.0,159,352,.452,9,46,.196,62,90,.689,58,67,31,102,133,53,28,11,389
505,Devon Moore,JMU,35,1185.0,127,268,.474,22,56,.393,112,150,.747,85,88,39,90,129,172,44,14,388
506,Matthew Hezekiah,SCSU,30,950.0,175,314,.557,0,1,.000,38,56,.679,51,63,99,124,223,19,27,36,388
507,Ben Brust,UW,35,1201.0,140,330,.424,79,203,.389,29,43,.674,40,47,41,139,180,79,34,2,388
508,Ryley Beaumont,ELON,33,1047.0,152,320,.475,29,97,.299,55,79,.696,57,78,49,186,235,61,23,12,388
509,Ryan Manuel,SMU,32,1090.0,108,237,.456,5,20,.250,167,209,.799,77,86,25,110,135,73,39,5,388
510,Daniel Barnes,UIC,32,1023.0,132,325,.406,79,204,.387,45,67,.672,47,71,14,126,140,27,47,11,388
511,Jordan Loveridge,U of U,32,1015.0,136,343,.397,35,95,.368,80,105,.762,64,65,73,150,223,64,27,12,387
512,Gee McGhee,UTC,32,927.0,114,287,.397,38,125,.304,120,196,.612,47,60,43,78,121,74,43,7,386
513,Darrun Hilliard,VILL,34,1015.0,117,290,.403,39,124,.315,113,153,.739,66,77,12,84,96,56,56,10,386
514,Jordan Cyphers,TSU,32,924.0,104,281,.370,61,169,.361,117,134,.873,46,62,25,50,75,31,19,12,386
515,Scootie Randall,TEM,34,1185.0,134,352,.381,58,194,.299,59,77,.766,48,69,75,138,213,72,35,7,385
516,Tyshon Pickett,BU,35,918.0,145,294,.493,6,13,.462,89,121,.736,44,107,94,98,192,28,29,15,385
517,LaQuentin Miles,UCA,25,715.0,153,346,.442,7,27,.259,72,139,.518,78,60,61,68,129,77,37,10,385
518,Jared Berggren,UW,35,999.0,145,308,.471,21,83,.253,73,104,.702,36,53,88,154,242,30,20,73,384
519,Cedrick Lindsay,RICH,32,936.0,117,265,.442,31,91,.341,119,145,.821,62,52,18,65,83,98,40,1,384
520,Jamelle Hagins,UD,33,1094.0,148,271,.546,0,1,.000,87,117,.744,77,98,102,251,353,35,30,79,383
521,Michael Murray,CSU,31,1105.0,148,353,.419,18,92,.196,69,108,.639,62,83,99,178,277,39,34,12,383
522,James Woodard,TU,32,940.0,130,303,.429,31,112,.277,92,135,.681,73,57,48,140,188,64,31,6,383
523,Eric Mosley,STBN,29,661.0,122,280,.436,81,185,.438,58,70,.829,43,57,6,48,54,61,37,3,383
524,Dontae Cannon,MSU,31,1085.0,130,335,.388,31,100,.310,92,121,.760,61,54,17,86,103,96,39,2,383
525,Fabyon Harris,TAMU,32,965.0,132,287,.460,53,117,.453,66,80,.825,52,59,30,44,74,43,38,0,383
526,Kyan Anderson,TCU,32,1084.0,134,331,.405,55,159,.346,60,83,.723,87,51,9,50,59,109,45,0,383
527,D.D. Scarver,MU,32,844.0,122,335,.364,65,199,.327,74,94,.787,59,58,15,50,65,51,22,7,383
528,Alex Oriakhi,MU,34,878.0,138,216,.639,0,0,.000,106,142,.746,47,79,106,180,286,12,20,54,382
529,Eric Wise,USC,32,981.0,146,321,.455,21,49,.429,69,100,.690,53,85,57,126,183,55,31,10,382
530,Akeem Richmond,ECU,35,703.0,118,295,.400,105,250,.420,41,49,.837,32,30,9,55,64,41,25,2,382
531,Ferg Myrick,UNH,28,856.0,125,358,.349,43,135,.319,89,136,.654,63,75,43,131,174,34,26,19,382
532,Paris Gulley,UWM,26,963.0,127,337,.377,52,152,.342,76,95,.800,49,47,21,70,91,40,20,0,382
533,Chane Behanan,U of L,39,1018.0,152,300,.507,1,12,.083,76,139,.547,62,68,114,140,254,42,54,16,381
534,Matt Staff,TSU,34,909.0,146,329,.444,36,104,.346,53,61,.869,76,81,42,151,193,35,26,48,381
535,Stevie Mejia,HOF,32,1099.0,113,310,.365,33,98,.337,122,178,.685,104,80,23,100,123,132,62,2,381
536,Tracy Abrams,U of I,36,1032.0,132,335,.394,31,114,.272,86,115,.748,94,83,29,98,127,121,50,4,381
537,Vee Sanford,DAY,31,904.0,139,303,.459,34,102,.333,69,84,.821,65,84,10,73,83,70,32,9,381
538,Chris Braswell,CHAR,32,784.0,132,284,.465,13,51,.255,103,138,.746,74,82,66,109,175,46,24,24,380
539,William Nelson,TAMU-CC,28,826.0,131,349,.375,36,130,.277,82,121,.678,80,81,67,144,211,27,18,4,380
540,Adreian Payne,MSU,36,925.0,137,251,.546,16,42,.381,89,105,.848,64,93,75,198,273,27,27,46,379
541,Colin Reddick,FU,30,853.0,145,289,.502,0,1,.000,89,123,.724,55,85,77,112,189,50,29,29,379
542,Ray Penn,TSU,31,1054.0,129,351,.368,68,188,.362,53,76,.697,87,61,21,54,75,178,25,2,379
543,Ned Cox,UE,35,1047.0,135,325,.415,57,142,.401,52,62,.839,42,68,12,56,68,106,26,6,379
544,Malcolm Hawkins,NSU,33,896.0,118,321,.368,38,126,.302,105,156,.673,82,100,25,70,95,37,38,10,379
545,Damian Eargle,YSU,32,949.0,150,317,.473,1,4,.250,77,138,.558,48,93,56,154,210,19,35,101,378
546,Travon Woodall,PITT,33,944.0,133,288,.462,55,149,.369,57,73,.781,73,67,6,79,85,167,41,5,378
547,Cody Doolin,USF,31,1045.0,127,296,.429,29,102,.284,95,117,.812,83,64,14,83,97,174,51,2,378
548,James Hulbin,NSU,32,688.0,137,273,.502,36,99,.364,68,102,.667,38,58,58,125,183,28,19,28,378
549,Kevin Dukes,BCU,34,1178.0,120,335,.358,87,246,.354,51,66,.773,54,63,21,55,76,106,53,2,378
550,Marc Sonnen,UNI,36,1190.0,127,287,.443,96,215,.447,28,29,.966,30,91,17,69,86,48,30,6,378
551,Kyle Boswell,UCSB,29,889.0,116,264,.439,78,186,.419,68,90,.756,41,54,8,49,57,42,18,0,378
552,Kamren Belin,YSU,34,1039.0,128,307,.417,57,140,.407,64,81,.790,61,108,59,126,185,51,31,28,377
553,Jesse Steele,MU,31,977.0,126,369,.341,61,182,.335,64,76,.842,79,55,11,52,63,112,57,0,377
554,Scott Suggs,UW,31,955.0,134,316,.424,55,142,.387,54,62,.871,60,60,11,60,71,41,19,9,377
555,Jake Koch,UNI,36,1032.0,115,269,.428,25,100,.250,121,154,.786,77,81,51,183,234,74,43,44,376
556,Emil Jones,TU,33,1082.0,144,351,.410,12,56,.214,76,101,.752,49,89,64,120,184,97,55,20,376
557,Christian Thomas,L-IL,31,839.0,136,241,.564,2,3,.667,102,154,.662,37,66,66,135,201,25,22,2,376
558,Clancy Rugg,UVM,33,938.0,111,233,.476,16,61,.262,138,193,.715,51,48,67,120,187,21,20,14,376
559,Will Regan,UB,34,930.0,132,276,.478,47,113,.416,65,83,.783,48,77,62,89,151,33,13,18,376
560,Bryson Johnson,BU,34,1106.0,108,272,.397,73,184,.397,87,105,.829,37,53,8,83,91,79,12,4,376
561,Luis Jacobo,IPFW,33,956.0,134,319,.420,68,176,.386,40,56,.714,67,63,29,109,138,47,30,8,376
562,Trae Golden,UT,31,940.0,111,290,.383,28,95,.295,126,162,.778,63,66,17,72,89,121,8,0,376
563,Chris Crawford,UM,36,979.0,129,303,.426,71,178,.399,46,58,.793,60,67,16,122,138,115,54,13,375
564,Angel Rodriguez,KSU,33,930.0,115,319,.361,55,160,.344,90,109,.826,78,70,18,51,69,173,50,0,375
565,Patric Young,UF,37,981.0,153,261,.586,0,0,.000,68,139,.489,56,85,96,136,232,32,34,58,374
566,Ceola Clark,WIU,30,1068.0,112,263,.426,68,164,.415,82,100,.820,56,46,16,82,98,124,56,3,374
567,Anthony Stitt,C of C,34,1118.0,128,309,.414,57,142,.401,61,86,.709,84,57,14,67,81,109,17,4,374
568,Roger Franklin,UNT,32,937.0,143,295,.485,4,11,.364,83,110,.755,55,91,61,140,201,32,33,25,373
569,Ameen Tanksley,NU,33,998.0,127,310,.410,44,132,.333,75,111,.676,42,94,64,133,197,40,35,17,373
570,John Karhoff,UNO,31,863.0,155,315,.492,2,7,.286,61,86,.709,52,107,39,88,127,74,25,22,373
571,Mangisto Arop,ISU,31,901.0,134,314,.427,31,111,.279,74,93,.796,70,72,30,128,158,26,21,7,373
572,Johnathan Jordan,TAMU-CC,29,1059.0,121,300,.403,9,38,.237,121,169,.716,82,69,48,92,140,159,39,5,372
573,Beau Leveasque,SMC,35,803.0,124,249,.498,46,103,.447,78,102,.765,40,96,53,100,153,47,20,7,372
574,Jaquon Parker,UC,34,1019.0,127,310,.410,40,100,.400,78,144,.542,54,68,71,91,162,55,25,1,372
575,Jordan Callahan,TU,35,1058.0,128,331,.387,81,216,.375,35,52,.673,41,79,14,76,90,68,46,1,372
576,Scottie Haralson,TU,33,1092.0,124,335,.370,76,211,.360,48,57,.842,43,57,34,96,130,46,16,5,372
577,Aaron Craft,OSU,37,1263.0,129,309,.417,27,90,.300,86,112,.768,71,82,19,113,132,172,77,6,371
578,Siyani Chambers,HAR,30,1135.0,112,258,.434,42,99,.424,105,129,.814,104,48,11,66,77,169,44,0,371
579,Ben Averkamp,L-IL,25,799.0,126,269,.468,12,41,.293,107,128,.836,54,57,39,123,162,43,18,29,371
580,Alex Poythress,UK,33,852.0,133,229,.581,14,33,.424,91,132,.689,66,88,62,137,199,22,9,14,371
581,Ray Willis,NCCU,31,966.0,123,285,.432,25,81,.309,100,119,.840,57,63,29,112,141,47,32,14,371
582,Mitchell Patton,IUPUI,27,710.0,153,263,.582,0,1,.000,65,97,.670,51,73,50,86,136,26,8,30,371
583,Abdul Gaddy,UW,34,1069.0,143,330,.433,25,81,.309,60,91,.659,103,102,39,69,108,157,34,9,371
584,Mike Philips,HU,31,1080.0,150,343,.437,1,8,.125,70,109,.642,72,79,86,128,214,31,26,21,371
585,John Dickson,CSUS,29,795.0,133,329,.404,30,99,.303,75,99,.758,45,72,50,115,165,24,24,27,371
586,Andre Armstrong,CSU,31,807.0,96,276,.348,72,202,.356,107,132,.811,45,72,14,31,45,16,22,2,371
587,Taran Buie,HOF,30,964.0,119,384,.310,53,183,.290,80,119,.672,91,53,25,82,107,48,27,5,371
588,Travis Taylor,XAV,31,983.0,145,267,.543,0,0,.000,80,135,.593,54,73,73,205,278,38,25,25,370
589,Mackey McKnight,LU,31,1032.0,117,273,.429,32,104,.308,104,132,.788,93,58,17,94,111,153,40,9,370
590,Steven Pledger,OU,32,910.0,127,313,.406,71,195,.364,45,58,.776,38,63,30,76,106,46,31,4,370
591,Jordan Downing,PC,29,994.0,137,323,.424,65,150,.433,31,41,.756,48,48,10,99,109,35,12,6,370
592,Aaron Moore,PSU,28,851.0,141,271,.520,1,8,.125,86,118,.729,58,72,63,137,200,42,18,26,369
593,Gene Teague,SHU,33,937.0,141,251,.562,0,0,.000,87,156,.558,89,103,90,146,236,50,9,15,369
594,Victor Rudd,USF,30,1023.0,130,337,.386,40,141,.284,69,95,.726,53,63,43,165,208,32,22,14,369
595,Charlie Lee,CSU,32,1101.0,119,301,.395,55,138,.399,76,88,.864,114,92,17,75,92,153,38,5,369
596,Deron Powers,HU,31,1050.0,117,309,.379,24,86,.279,111,133,.835,108,69,20,65,85,144,41,1,369
597,Julien Lewis,UT,33,887.0,128,322,.398,53,151,.351,60,81,.741,55,81,23,87,110,37,35,3,369
598,Jerrell Wright,LU,34,816.0,146,252,.579,0,0,.000,76,120,.633,58,82,91,138,229,28,21,34,368
599,Jaye Crockett,TTU,31,772.0,138,277,.498,22,70,.314,70,98,.714,53,80,68,134,202,20,40,8,368
600,Trevor Gruis,USD,30,933.0,139,245,.567,0,0,.000,90,131,.687,81,96,49,134,183,56,21,28,368
601,Lawrence Alexander,NDSU,34,1165.0,126,309,.408,35,108,.324,81,110,.736,90,55,16,111,127,124,34,3,368
602,Khalif Toombs,SCSU,30,1079.0,114,320,.356,46,139,.331,94,130,.723,92,81,11,87,98,160,47,0,368
603,Kevin Butler,UTA,33,900.0,126,306,.412,46,122,.377,70,103,.680,57,83,45,110,155,37,42,3,368
604,Marcus Marshall,MSU,32,990.0,106,259,.409,44,140,.314,112,140,.800,44,59,8,89,97,66,18,2,368
605,Kenneth Ortiz,WC,31,1052.0,125,293,.427,8,26,.308,109,157,.694,120,84,40,93,133,166,63,4,367
606,Darius Paul,WMY,35,868.0,140,299,.468,10,44,.227,77,117,.658,74,88,91,107,198,58,17,13,367
607,Brian Williams,JSU,28,1001.0,136,338,.402,51,141,.362,44,76,.579,66,38,15,52,67,119,44,6,367
608,Chase Plummer,UMBC,31,833.0,123,330,.373,17,62,.274,104,174,.598,90,95,60,139,199,64,54,11,367
609,Nino Johnson,SEMO,33,913.0,142,251,.566,1,6,.167,81,152,.533,76,96,72,217,289,37,21,82,366
610,Rhamel Brown,MAN,32,849.0,151,276,.547,0,2,.000,64,158,.405,65,102,105,124,229,20,33,93,366
611,Julius Brown,U of T,28,941.0,130,326,.399,32,120,.267,74,98,.755,88,38,10,75,85,167,31,3,366
612,Will Triggs,APSU,30,881.0,141,261,.540,0,1,.000,84,151,.556,70,73,61,96,157,59,26,17,366
613,Anthony Hubbard,MSU,32,900.0,126,269,.468,11,42,.262,103,179,.575,90,74,72,137,209,46,27,8,366
614,Dave Coley,SB,33,894.0,124,313,.396,28,81,.346,90,116,.776,67,64,19,121,140,47,32,7,366
615,Keith McDougald,JAC,28,688.0,125,290,.431,45,124,.363,71,94,.755,68,72,20,90,110,39,38,2,366
616,Delbert Love,KENN,30,1074.0,119,340,.350,56,177,.316,72,97,.742,80,67,25,71,96,84,44,2,366
617,Derek Thompson,EMU,33,781.0,125,335,.373,72,197,.365,44,55,.800,45,56,16,44,60,44,27,3,366
618,Anthony Marshall,UNLV,35,1186.0,120,254,.472,38,103,.369,87,129,.674,95,80,28,115,143,203,44,12,365
619,Austin Hollins,U of M,34,1013.0,120,296,.405,53,157,.338,72,90,.800,45,63,49,60,109,88,59,15,365
620,Roosevelt Jones,BU,36,1107.0,143,295,.485,0,1,.000,79,143,.552,103,100,77,126,203,126,31,17,365
621,Brett Olson,UD,32,1083.0,125,262,.477,76,175,.434,39,41,.951,47,61,6,59,65,76,38,9,365
622,Elijah Johnson,KU,37,1145.0,126,330,.382,52,157,.331,61,80,.762,116,91,11,104,115,169,35,7,365
623,Rob Brandenberg,VCU,35,844.0,130,323,.402,49,139,.353,56,81,.691,46,61,39,56,95,49,45,8,365
624,Chris Johnson,STBN,29,839.0,119,280,.425,35,92,.380,92,117,.786,46,82,33,65,98,48,25,2,365
625,Tawaski King,WCU,33,1045.0,144,287,.502,0,0,.000,76,135,.563,53,95,89,119,208,33,25,21,364
626,Amos Olatayo,ULM,23,709.0,135,294,.459,24,85,.282,70,119,.588,51,53,45,88,133,21,33,9,364
627,DeAndre Daniels,UConn,30,877.0,140,299,.468,21,68,.309,62,88,.705,50,80,39,125,164,20,25,45,363
628,Brandon Barnes,CSUB,30,900.0,131,304,.431,26,77,.338,74,110,.673,67,79,67,93,160,39,29,7,362
629,Connor Hill,U of I,30,937.0,118,271,.435,87,196,.444,39,49,.796,37,54,4,54,58,36,10,1,362
630,Justin Burrell,HC,30,896.0,129,320,.403,41,107,.383,63,69,.913,85,58,9,50,59,110,14,2,362
631,J.T. Terrell,USC,31,866.0,120,323,.372,67,185,.362,55,72,.764,51,55,8,58,66,25,26,4,362
632,Stephen Holt,SMC,31,1004.0,109,270,.404,41,120,.342,102,128,.797,41,46,50,117,167,47,37,1,361
633,Kierre Greenwood,CCU,28,896.0,124,296,.419,14,38,.368,99,121,.818,79,66,23,65,88,114,54,4,361
634,Glenn Bryant,EMU,34,930.0,143,339,.422,9,51,.176,66,102,.647,57,72,61,93,154,19,31,44,361
635,Melvin Morgan,ISU,30,962.0,122,345,.354,42,154,.273,75,96,.781,94,51,20,83,103,73,40,1,361
636,Will Felder,MU,31,851.0,135,259,.521,14,52,.269,76,97,.784,54,65,41,124,165,30,25,29,360
637,Daniel Trist,LC,29,748.0,150,282,.532,1,2,.500,59,88,.670,70,63,38,70,108,46,15,11,360
638,Joe Willman,BU,34,984.0,155,313,.495,0,2,.000,49,58,.845,44,79,72,130,202,51,21,26,359
639,A.J. Hammons,PU,34,786.0,140,283,.495,0,0,.000,79,116,.681,55,69,82,122,204,21,11,67,359
640,Danny Stewart,RU,34,981.0,120,251,.478,1,5,.200,118,165,.715,74,105,65,179,244,34,24,24,359
641,Stanford Brown,LU,31,896.0,136,284,.479,0,2,.000,87,129,.674,51,66,67,170,237,14,14,26,359
642,Bryce Dejean-Jones,UNLV,35,909.0,129,312,.413,42,121,.347,59,81,.728,82,94,37,118,155,82,33,9,359
643,Josh Huestis,SU,34,1092.0,139,302,.460,26,77,.338,54,81,.667,48,77,111,196,307,30,26,71,358
644,Isaiah Armwood,GW,30,939.0,134,265,.506,2,13,.154,88,128,.688,78,77,76,187,263,49,29,68,358
645,Derrick Nix,MSU,36,993.0,130,257,.506,0,0,.000,98,142,.690,53,67,79,158,237,56,39,5,358
646,Brad Waldow,SMC,35,790.0,149,241,.618,0,0,.000,60,112,.536,38,90,100,110,210,10,8,30,358
647,DaVon Haynes,UAPB,30,846.0,140,278,.504,1,16,.062,77,125,.616,68,90,85,123,208,27,42,17,358
648,Walter Offutt,OU,34,1044.0,115,273,.421,47,140,.336,81,102,.794,54,87,35,107,142,70,45,3,358
649,Nick Faust,UMD,38,982.0,121,301,.402,44,125,.352,72,100,.720,82,71,31,111,142,96,37,5,358
650,Rodney Cooper,UA,35,1009.0,136,339,.401,40,133,.301,46,72,.639,50,91,66,92,158,33,23,5,358
651,Eli Carter,RU,24,692.0,112,292,.384,39,122,.320,95,110,.864,66,61,6,62,68,50,25,2,358
652,Ronald Roberts,SJU,32,982.0,129,244,.529,0,0,.000,99,148,.669,52,71,114,153,267,32,17,30,357
653,Royce O'Neale,UD,32,1132.0,113,256,.441,38,114,.333,93,122,.762,74,81,31,146,177,111,45,15,357
654,Tony Fiegen,SDSU,35,1118.0,155,277,.560,0,0,.000,47,70,.671,51,63,69,119,188,53,16,7,357
655,Brandon Ubel,UNL,31,1022.0,129,269,.480,6,29,.207,93,116,.802,63,100,74,135,209,49,19,24,357
656,Lazabian Jackson,UAPB,30,944.0,125,329,.380,70,203,.345,37,60,.617,56,60,28,107,135,69,73,3,357
657,Josh Crittle,UIC,34,923.0,120,267,.449,0,5,.000,117,161,.727,74,124,56,130,186,70,29,29,357
658,Tevin Svihovec,UNC,30,902.0,123,271,.454,17,48,.354,94,130,.723,85,58,21,85,106,96,28,3,357
659,Mikh McKinney,CSUS,29,886.0,116,291,.399,29,78,.372,96,119,.807,61,61,27,70,97,75,34,4,357
660,Allen Roberts,MU,29,796.0,106,272,.390,46,136,.338,99,124,.798,63,53,13,61,74,45,28,4,357
661,Ray Cowels,SCU,38,994.0,124,304,.408,76,195,.390,32,37,.865,35,79,62,103,165,20,58,6,356
662,Jarvis Haywood,JAC,31,798.0,127,286,.444,10,34,.294,92,119,.773,77,81,45,88,133,42,27,9,356
663,Mathias Ward,UM,24,757.0,129,253,.510,22,55,.400,76,93,.817,44,72,32,62,94,19,11,5,356
664,"Clide Geffrard, Jr.",SU,32,895.0,120,265,.453,49,117,.419,66,104,.635,49,73,45,95,140,29,22,16,355
665,Katin Reinhardt,UNLV,35,1022.0,116,324,.358,65,185,.351,58,65,.892,65,43,10,60,70,86,31,7,355
666,Spencer Butterfield,USU,29,850.0,120,241,.498,48,113,.425,66,79,.835,46,58,54,138,192,77,21,9,354
667,Evan Gordon,ASU,35,1128.0,116,297,.391,61,176,.347,61,82,.744,45,61,22,81,103,76,47,6,354
668,Sam Prescott,MSMU,32,837.0,113,296,.382,61,170,.359,67,89,.753,41,66,38,95,133,49,34,5,354
669,Neil Watson,USM,36,1169.0,109,234,.466,57,129,.442,78,98,.796,90,102,20,79,99,177,64,1,353
670,Ryan Evans,UW,35,1016.0,144,364,.396,2,24,.083,63,148,.426,55,64,71,186,257,70,26,28,353
671,Korie Lucious,ISU,35,1086.0,116,308,.377,68,186,.366,53,66,.803,115,60,18,48,66,195,29,1,353
672,Cody Ellis,SLU,35,913.0,97,292,.332,62,186,.333,97,117,.829,33,63,10,114,124,32,37,11,353
673,Tyrone Garland,LU,27,662.0,128,302,.424,28,98,.286,69,95,.726,38,52,18,38,56,55,32,1,353
674,Sim Bhullar,NMSU,35,854.0,139,224,.621,0,0,.000,74,159,.465,44,73,89,144,233,26,4,85,352
675,"Larry Nance, Jr.",UW,33,1057.0,129,242,.533,10,29,.345,84,112,.750,51,85,64,164,228,41,42,24,352
676,Nate Hutcheson,WMY,35,1045.0,114,291,.392,33,121,.273,91,131,.695,70,80,45,121,166,58,28,21,352
677,Estan Tyler,UMKC,31,983.0,122,287,.425,60,139,.432,48,57,.842,86,59,8,65,73,93,18,0,352
678,Joe Burton,OSU,32,916.0,151,303,.498,0,2,.000,49,85,.576,81,66,76,130,206,109,36,8,351
679,Hayden Humes,UIC,34,1127.0,134,283,.473,52,130,.400,31,39,.795,46,85,51,127,178,44,20,12,351
680,Tyler Johnson,CSUF,29,858.0,130,282,.461,35,87,.402,56,79,.709,40,81,33,87,120,58,26,5,351
681,Royce Woolridge,WSU,32,1025.0,115,270,.426,43,113,.381,78,101,.772,66,59,9,79,88,86,32,3,351
682,TrayVonn Wright,NDSU,34,951.0,139,312,.446,44,140,.314,28,32,.875,32,74,63,140,203,23,29,61,350
683,Langston Hall,MER,31,966.0,107,250,.428,47,130,.362,89,105,.848,68,47,19,77,96,155,32,11,350
684,Earnest Ross,MU,34,860.0,119,288,.413,49,130,.377,63,89,.708,64,63,56,115,171,39,42,7,350
685,Travis Wear,UCLA,32,924.0,140,284,.493,4,13,.308,66,81,.815,44,85,51,116,167,17,23,33,350
686,Ronnie Johnson,PU,34,1058.0,130,338,.385,6,36,.167,84,141,.596,90,79,29,88,117,139,33,5,350
687,Gregory Echenique,CU,36,825.0,138,210,.657,0,0,.000,73,113,.646,48,93,82,157,239,15,20,62,349
688,Tony Watson,UB,31,1081.0,108,250,.432,77,185,.416,56,64,.875,47,49,6,89,95,113,24,0,349
689,Dom Morris,BU,30,853.0,135,235,.574,5,10,.500,74,96,.771,43,67,54,136,190,19,25,9,349
