No.,Players,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS
1211,Jake Wright,CIT,29,746.0,84,211,.398,72,171,.421,17,22,.773,17,36,4,41,45,16,5,0,257
1212,Rashad Ray,TU,34,913.0,71,212,.335,40,112,.357,74,92,.804,40,59,9,87,96,98,34,1,256
1213,Daniel Fowler,FU,33,980.0,94,204,.461,22,68,.324,46,74,.622,79,73,29,104,133,83,38,11,256
1214,Roland Nyama,SB,35,856.0,85,211,.403,41,105,.390,45,65,.692,48,68,40,86,126,53,27,20,256
1215,Jourdan Grant,UMBC,30,1048.0,89,238,.374,13,58,.224,65,116,.560,99,72,18,120,138,121,49,6,256
1216,Steve Glowiak,SHU,32,807.0,85,238,.357,63,191,.330,23,33,.697,23,43,12,87,99,40,26,2,256
1217,Terrel de Rouen,UND,29,727.0,92,245,.376,31,107,.290,41,62,.661,63,87,11,51,62,65,34,4,256
1218,Josh Cuthbertson,USCU,36,764.0,98,234,.419,37,117,.316,22,37,.595,40,51,58,92,150,67,26,3,255
1219,Kyle Davis,DAY,36,1050.0,78,171,.456,17,77,.221,82,116,.707,48,94,4,96,100,88,53,17,255
1220,Diante Baldwin,UNCG,25,800.0,91,220,.414,13,43,.302,60,93,.645,59,74,25,84,109,88,42,9,255
1221,Josiah Moore,TTU,29,653.0,91,211,.431,29,82,.354,44,67,.657,38,70,53,88,141,40,16,4,255
1222,Brian Pegg,STET,26,662.0,97,191,.508,0,0,.000,61,98,.622,36,49,50,91,141,20,19,3,255
1223,Nura Zanna,LIU,30,699.0,91,192,.474,0,2,.000,73,135,.541,67,111,67,121,188,13,16,15,255
1224,"Daxter Miles, Jr.",WVU,35,718.0,93,228,.408,41,115,.357,28,53,.528,25,88,40,40,80,34,38,2,255
1225,Ahmad Starks,U of I,33,794.0,91,265,.343,48,147,.327,25,30,.833,37,51,8,45,53,73,22,4,255
1226,Reggie Smith,EIU,31,705.0,79,203,.389,30,93,.323,67,87,.770,51,55,7,81,88,39,20,3,255
1227,Bryce Pressley,UP,31,914.0,83,206,.403,48,109,.440,40,55,.727,50,63,37,77,114,91,26,10,254
1228,Jacquez Rozier,MTSU,36,902.0,90,179,.503,2,6,.333,72,120,.600,55,89,89,90,179,26,26,23,254
1229,Eric Thompson,PAC,31,738.0,89,171,.520,0,1,.000,76,125,.608,44,114,72,102,174,26,13,26,254
1230,Markus Terry,PC,31,822.0,91,211,.431,26,71,.366,46,63,.730,38,44,12,59,71,42,16,2,254
1231,Avery Woodson,UM,32,872.0,85,227,.374,61,162,.377,23,28,.821,34,95,8,68,76,36,32,8,254
1232,Nick Norton,UAB,35,946.0,69,178,.388,59,151,.391,56,66,.848,62,50,8,65,73,132,48,1,253
1233,M.J. Rhett,UM,34,754.0,110,192,.573,0,1,.000,33,44,.750,38,78,57,100,157,17,7,18,253
1234,Jaylin Airington,CSUB,33,922.0,81,201,.403,20,61,.328,71,92,.772,40,99,46,74,120,59,22,7,253
1235,Tevin Broyles,UNO,29,687.0,88,193,.456,6,26,.231,71,110,.645,65,67,24,75,99,43,28,8,253
1236,Kay Jawara,NCCU,33,1109.0,89,201,.443,23,64,.359,51,72,.708,55,90,33,179,212,76,35,24,252
1237,Darion Atkins,UVA,33,789.0,113,221,.511,0,1,.000,26,50,.520,37,67,73,124,197,23,27,36,252
1238,Joel Awich,POLY,29,850.0,93,255,.365,25,70,.357,41,56,.732,44,86,46,131,177,35,22,38,252
1239,Marcel Davis,UVU,30,916.0,87,211,.412,16,46,.348,62,97,.639,75,66,15,92,107,123,28,3,252
1240,Mike Gesell,UI,34,866.0,97,238,.408,16,60,.267,42,61,.689,61,58,12,54,66,135,33,5,252
1241,Travis Souza,UCI,34,879.0,78,169,.462,67,145,.462,28,33,.848,33,32,14,87,101,50,28,5,251
1242,Maurice Strong,ASU,29,792.0,102,234,.436,0,1,.000,47,91,.516,47,65,65,159,224,31,16,24,251
1243,Malachi Alexander,HC,30,760.0,79,182,.434,21,47,.447,72,98,.735,45,91,48,103,151,30,24,16,251
1244,Marcus Byrd,UD,30,846.0,87,178,.489,49,111,.441,28,35,.800,44,86,14,96,110,54,15,10,251
1245,Javeres Brent,JSU,31,799.0,81,254,.319,71,219,.324,18,23,.783,29,36,14,88,102,23,19,7,251
1246,Ayodeji Egbeyemi,LMU,26,708.0,86,215,.400,14,38,.368,65,82,.793,49,44,23,66,89,38,17,10,251
1247,Jordan Threloff,NIU,30,741.0,77,146,.527,0,0,.000,96,138,.696,44,63,86,134,220,11,11,21,250
1248,Justin Harris,QU,30,808.0,88,205,.429,1,14,.071,73,92,.793,42,53,90,103,193,23,8,32,250
1249,Zedric Sadler,RU,33,801.0,88,213,.413,31,87,.356,43,64,.672,38,59,21,75,96,63,42,7,250
1250,Jerome Garrison,GCU,32,848.0,87,182,.478,19,65,.292,57,90,.633,32,83,36,71,107,40,13,10,250
1251,Hector Harold,UVM,31,694.0,91,221,.412,32,97,.330,36,55,.655,52,80,15,105,120,34,19,21,250
1252,Deshon Taylor,UMKC,33,762.0,80,196,.408,41,104,.394,49,61,.803,40,64,18,49,67,44,29,2,250
1253,K.C. Ross-Miller,AU,35,879.0,72,199,.362,21,70,.300,85,111,.766,81,87,11,64,75,83,54,1,250
1254,Cheddi Mosely,BU,29,694.0,90,209,.431,53,133,.398,17,26,.654,32,37,5,39,44,30,24,3,250
1255,Jordan Fouse,UWGB,33,1060.0,101,203,.498,10,43,.233,37,72,.514,56,93,74,160,234,121,64,37,249
1256,Winston Grays,JMU,32,884.0,89,214,.416,36,104,.346,35,52,.673,47,41,31,77,108,58,37,7,249
1257,Ryan Badowski,LONG,34,752.0,78,202,.386,61,159,.384,32,44,.727,26,73,15,68,83,17,22,3,249
1258,Ambrose Mosley,ODU,35,786.0,81,229,.354,63,186,.339,24,33,.727,24,52,13,57,70,29,16,1,249
1259,Xavier Cooks,WIN,32,825.0,97,181,.536,3,16,.188,51,83,.614,57,80,59,135,194,49,24,47,248
1260,Dakari Johnson,UK,39,635.0,79,156,.506,0,0,.000,90,144,.625,42,69,67,112,179,29,14,36,248
1261,Chris Wilson,SJU,31,1023.0,88,237,.371,41,136,.301,31,54,.574,49,43,20,113,133,84,35,3,248
1262,Justin Alston,BU,30,751.0,105,184,.571,0,1,.000,38,55,.691,47,79,50,112,162,27,17,20,248
1263,Frank Williams,UMKC,33,881.0,91,242,.376,49,143,.343,17,24,.708,28,27,10,75,85,44,23,11,248
1264,Jarmal Reid,OSU,30,668.0,84,191,.440,1,5,.200,79,107,.738,41,99,27,55,82,35,26,12,248
1265,Bishop Mency,RU,32,934.0,81,230,.352,59,173,.341,27,42,.643,54,84,27,77,104,36,17,8,248
1266,DavRon Williams,IUPUI,31,721.0,101,175,.577,0,1,.000,45,77,.584,44,96,64,132,196,22,22,22,247
1267,Davon Reed,UM,30,824.0,77,164,.470,37,81,.457,56,77,.727,32,68,25,96,121,57,27,13,247
1268,Ahman Fells,UIC,33,752.0,98,187,.524,29,74,.392,22,32,.688,21,71,43,82,125,16,30,9,247
1269,Chrishawn Hopkins,WRST,29,816.0,82,198,.414,19,55,.345,64,88,.727,60,42,12,74,86,81,18,3,247
1270,Rashun Davis,RU,32,739.0,86,218,.394,12,61,.197,63,86,.733,77,55,10,61,71,112,37,0,247
1271,Marquel Curtis,TU,34,931.0,92,204,.451,19,66,.288,44,63,.698,61,53,32,81,113,52,20,3,247
1272,Jalen Jenkins,GMU,31,692.0,92,198,.465,1,3,.333,62,108,.574,61,104,54,83,137,38,18,26,247
1273,Justin Seymour,MSU,35,709.0,79,192,.411,47,108,.435,42,64,.656,42,75,15,62,77,41,22,9,247
1274,Junior Robinson,MSMU,30,734.0,80,221,.362,32,96,.333,55,73,.753,60,63,9,33,42,98,27,3,247
1275,Taylor Dyson,UHA,30,676.0,73,213,.343,60,164,.366,41,47,.872,21,54,12,71,83,18,8,0,247
1276,Eli Carter,UF,28,686.0,85,235,.362,43,141,.305,34,42,.810,44,46,7,48,55,55,24,0,247
1277,Moses Morgan,CSUF,31,794.0,89,270,.330,44,142,.310,25,45,.556,42,54,16,54,70,18,14,8,247
1278,Trevor Lyons,AF,31,864.0,84,186,.452,25,57,.439,53,77,.688,30,57,12,65,77,68,41,0,246
1279,Matthew Fisher-Davis,VU,34,777.0,80,228,.351,71,177,.401,15,21,.714,31,55,16,63,79,46,13,16,246
1280,Kavin Gilder-Tilbury,TSU,31,714.0,76,206,.369,26,72,.361,68,90,.756,53,75,37,72,109,38,34,6,246
1281,Cameron Naylor,TSU,30,722.0,98,230,.426,0,6,.000,50,67,.746,46,51,45,103,148,14,10,9,246
1282,"Mike Kirkland, Jr.",FU,31,784.0,87,215,.405,9,35,.257,63,84,.750,50,80,36,87,123,32,17,4,246
1283,Damarcus Harrison,CLEM,31,753.0,83,222,.374,40,115,.348,40,58,.690,47,65,13,78,91,38,19,6,246
1284,David Taylor,PAC,31,769.0,85,224,.379,47,131,.359,29,36,.806,43,62,13,40,53,47,13,1,246
1285,Montaque Gill-Caesar,MU,27,647.0,84,231,.364,29,94,.309,49,66,.742,52,55,20,60,80,14,19,2,246
1286,Aaron Wheeler,CSU,31,961.0,103,214,.481,0,12,.000,39,75,.520,51,63,77,83,160,74,34,18,245
1287,Cedrick Bowen,CSU,31,735.0,103,166,.620,0,0,.000,39,60,.650,24,53,76,56,132,19,19,14,245
1288,Joe Reed,IPFW,30,771.0,89,164,.543,10,28,.357,57,85,.671,37,60,43,92,135,43,20,11,245
1289,Reggie McAdams,AKR,35,648.0,81,189,.429,65,158,.411,18,23,.783,8,39,22,49,71,22,20,14,245
1290,Eric Garcia,WC,32,860.0,68,158,.430,32,89,.360,77,102,.755,41,43,7,56,63,80,20,1,245
1291,Corbin Miller,HAR,30,756.0,79,214,.369,63,178,.354,24,30,.800,16,26,6,41,47,20,15,1,245
1292,Stephan Holm,MSU,25,599.0,82,212,.387,50,146,.342,31,35,.886,36,30,8,46,54,11,7,1,245
1293,ShunQuez Stephens,USCU,35,772.0,90,213,.423,22,80,.275,42,57,.737,43,88,62,153,215,45,27,8,244
1294,Sean O'Brien,SIU,33,908.0,91,206,.442,11,35,.314,51,77,.662,63,80,38,124,162,54,31,23,244
1295,Chris Bilbo,TU,29,1006.0,83,221,.376,21,80,.263,57,89,.640,62,60,15,89,104,85,28,7,244
1296,Ollie Jackson,SFU,32,780.0,84,200,.420,51,131,.389,25,39,.641,44,63,14,74,88,40,27,12,244
1297,Thomas Wilder,WMY,34,693.0,81,180,.450,13,44,.295,69,93,.742,57,53,3,81,84,56,34,2,244
1298,James Reid,UALR,31,725.0,76,194,.392,52,150,.347,40,52,.769,23,66,8,68,76,43,16,1,244
1299,Barrington Stevens III,USA,33,1109.0,89,241,.369,42,120,.350,23,32,.719,52,70,16,77,93,104,17,2,243
1300,John Walton III,TU,29,810.0,87,204,.426,0,1,.000,69,115,.600,59,89,60,105,165,21,16,5,243
1301,Curtis Diamond,GSU,31,769.0,83,239,.347,36,138,.261,41,74,.554,39,62,21,75,96,31,19,5,243
1302,Chad Jackson,NKU,30,783.0,88,179,.492,0,3,.000,66,110,.600,44,78,63,101,164,63,26,4,242
1303,Quadir Welton,SPC,34,807.0,95,200,.475,0,0,.000,52,110,.473,58,110,91,93,184,21,19,27,242
1304,Cameron Wright,PITT,26,721.0,102,221,.462,4,19,.211,34,67,.507,43,60,11,66,77,75,36,12,242
1305,Olaf Schaftenaar,OSU,31,929.0,81,204,.397,47,125,.376,33,41,.805,42,59,24,77,101,49,15,10,242
1306,Tonnie Collier,TSU,33,521.0,73,175,.417,37,109,.339,59,76,.776,33,45,28,64,92,9,8,2,242
1307,Amin Torres,NSU,24,459.0,77,189,.407,38,103,.369,50,62,.806,49,49,4,28,32,34,29,3,242
1308,Cedrick Williams,UNCW,32,865.0,96,199,.482,3,15,.200,46,80,.575,36,104,87,113,200,22,31,41,241
1309,Donivine Stewart,SIUE,28,899.0,82,218,.376,28,89,.315,49,86,.570,47,33,27,94,121,114,38,1,241
1310,Ben Moore,SMU,34,763.0,82,187,.439,0,0,.000,77,113,.681,55,84,66,95,161,64,31,30,241
1311,Demarcus Holland,UT,34,976.0,85,173,.491,26,56,.464,45,65,.692,65,58,46,63,109,82,13,5,241
1312,Franz Rassman,L-MD,30,736.0,90,198,.455,10,17,.588,51,72,.708,40,102,39,96,135,29,14,24,241
1313,Travon Baker,NIU,30,768.0,73,221,.330,36,123,.293,59,85,.694,59,68,8,44,52,94,45,1,241
1314,Mislav Brzoja,UE,32,789.0,83,200,.415,22,75,.293,52,69,.754,71,68,36,107,143,84,28,8,240
1315,Rosco Allen,SU,33,872.0,82,215,.381,38,105,.362,38,55,.691,37,77,34,110,144,39,18,12,240
1316,Mike Thomas,UH,34,608.0,91,185,.492,3,11,.273,55,76,.724,30,104,56,62,118,15,23,34,240
1317,Ricky Kreklow,CU,32,783.0,76,177,.429,43,113,.381,45,63,.714,44,77,34,66,100,48,24,6,240
1318,Darnell Harris,MTSU,36,641.0,86,196,.439,32,86,.372,36,47,.766,30,66,39,80,119,22,10,10,240
1319,Xavian Stapleton,LTU,36,558.0,85,206,.413,33,115,.287,37,53,.698,24,67,29,45,74,12,26,23,240
1320,Amile Jefferson,DUKE,39,831.0,94,149,.631,0,0,.000,51,92,.554,41,76,91,135,226,33,22,26,239
1321,Tre' Bennett,ISU,30,688.0,74,190,.389,41,118,.347,50,64,.781,56,54,12,62,74,90,24,1,239
1322,I.J. Ready,MSU,29,744.0,87,218,.399,28,95,.295,37,42,.881,41,46,6,51,57,71,37,0,239
1323,Maurice Aniefiok,UNT,28,839.0,84,205,.410,47,121,.388,24,38,.632,47,65,9,88,97,40,26,1,239
1324,Terry Larrier,VCU,36,666.0,73,213,.343,32,122,.262,61,86,.709,38,49,33,75,108,21,17,5,239
1325,Peter Jok,UI,34,676.0,83,232,.358,36,105,.343,37,41,.902,43,63,25,63,88,44,19,4,239
1326,Adjehi Baru,C of C,32,835.0,91,191,.476,0,0,.000,56,104,.538,48,101,71,130,201,25,18,18,238
1327,Darien Nelson-Henry,PENN,28,671.0,93,180,.517,0,0,.000,52,84,.619,60,73,52,91,143,25,10,21,238
1328,D'Andre Wright,TU,34,730.0,81,208,.389,13,46,.283,62,88,.705,51,115,68,82,150,30,7,12,238
1329,Darreon Reddick,TSU,31,842.0,82,205,.400,22,49,.449,52,75,.693,61,83,19,93,112,42,22,2,238
1330,Ethan Montalvo,TSU,31,664.0,73,209,.349,51,162,.315,41,51,.804,37,46,3,38,41,42,18,4,238
1331,Mitchell Badillo,UIW,27,847.0,76,156,.487,20,57,.351,65,83,.783,59,58,23,58,81,135,29,1,237
1332,Giddy Potts,MTSU,36,649.0,80,213,.376,46,122,.377,31,41,.756,40,64,10,88,98,31,26,4,237
1333,Mikey Thompson,BSU,31,753.0,66,182,.363,14,45,.311,91,117,.778,47,40,14,58,72,55,16,0,237
1334,Josh Kozinski,CMU,32,563.0,76,202,.376,74,198,.374,11,15,.733,5,39,9,32,41,9,13,0,237
1335,Ben Dillard,UALR,31,782.0,70,200,.350,34,124,.274,63,77,.818,28,56,15,35,50,46,15,2,237
1336,Omari Grier,BU,30,682.0,74,196,.378,34,107,.318,55,70,.786,37,37,12,41,53,27,11,1,237
1337,LeRon Barnes,U of H,32,1083.0,82,199,.412,27,83,.325,45,63,.714,40,86,68,138,206,43,26,22,236
1338,Mike Hughes,GSU,31,940.0,80,185,.432,30,96,.312,46,68,.676,43,60,49,102,151,70,40,7,236
1339,Dominique McKoy,DUQ,30,713.0,106,195,.544,0,1,.000,24,65,.369,34,62,50,137,187,30,17,16,236
1340,Landry Nnoko,CLEM,31,753.0,95,187,.508,0,0,.000,46,70,.657,47,100,71,96,167,21,6,63,236
1341,Angel Rivera,STET,31,751.0,72,158,.456,35,88,.398,57,84,.679,50,60,12,61,73,120,17,1,236
1342,John Kopriva,GW,35,856.0,88,181,.486,19,43,.442,41,63,.651,31,69,39,89,128,15,9,29,236
1343,Kasey Hill,UF,33,1000.0,89,235,.379,8,29,.276,50,95,.526,72,66,13,64,77,149,32,8,236
1344,"Reginald Johnson, Jr.",ASU,24,497.0,96,212,.453,14,46,.304,30,45,.667,16,40,56,30,86,11,4,2,236
1345,J.C. Show,BU,34,621.0,79,200,.395,48,131,.366,30,42,.714,29,42,13,41,54,27,8,1,236
1346,Zavier Turner,BSU,27,802.0,70,195,.359,36,113,.319,60,85,.706,87,62,6,46,52,88,20,1,236
1347,Staphon Blair,UCF,30,746.0,95,156,.609,0,1,.000,45,81,.556,32,73,61,94,155,3,9,38,235
1348,Bobby Brown,ASU,28,639.0,81,215,.377,36,95,.379,37,50,.740,40,37,38,107,145,32,8,21,235
1349,Toddrick Gotcher,TTU,32,775.0,72,191,.377,42,112,.375,49,72,.681,31,58,27,58,85,48,25,13,235
1350,Eric Stuteville,CSUS,33,679.0,96,183,.525,0,2,.000,43,75,.573,33,82,49,69,118,7,8,34,235
1351,Matt Howard,PENN,28,736.0,84,179,.469,17,53,.321,50,72,.694,37,53,23,66,89,26,28,7,235
1352,Ryan Taylor,OU,29,874.0,88,203,.433,28,97,.289,31,41,.756,33,60,15,57,72,37,12,10,235
1353,Ryan Andino,UMES,33,709.0,75,182,.412,64,152,.421,21,27,.778,18,38,9,25,34,24,16,0,235
1354,Bishop Daniels,RU,28,694.0,82,212,.387,15,53,.283,56,78,.718,71,60,10,50,60,47,18,14,235
1355,Karon Wright,SCSU,33,571.0,77,257,.300,60,191,.314,21,28,.750,37,67,15,20,35,10,11,0,235
1356,Jamal Reynolds,CAN,33,829.0,75,150,.500,1,3,.333,83,112,.741,32,63,71,148,219,54,26,12,234
1357,Vashil Fernandez,VAL,34,841.0,93,165,.564,0,0,.000,48,94,.511,32,94,78,123,201,11,15,97,234
1358,Ronnie Drinnon,SFU,29,856.0,94,225,.418,5,20,.250,41,69,.594,37,80,85,140,225,38,42,13,234
1359,Kareem Storey,MSU,31,931.0,75,192,.391,25,69,.362,59,70,.843,76,71,17,49,66,140,42,2,234
1360,Billy Reader,MSU,31,718.0,100,209,.478,0,0,.000,34,59,.576,36,76,73,77,150,31,14,28,234
1361,Rodell Wigginton,UB,32,715.0,89,208,.428,12,49,.245,44,76,.579,33,58,47,90,137,30,26,17,234
1362,"Charles Hankerson, Jr.",UW,34,974.0,83,215,.386,42,122,.344,26,57,.456,47,69,12,96,108,89,31,0,234
1363,Matt Jones,DUKE,39,847.0,84,205,.410,41,109,.376,25,35,.714,29,66,34,57,91,39,37,3,234
1364,Antonio Woods,PENN,28,889.0,83,221,.376,23,83,.277,45,66,.682,59,55,12,53,65,106,19,2,234
1365,Mike Crawford,SLU,32,609.0,77,166,.464,25,66,.379,55,69,.797,31,48,15,37,52,33,10,1,234
1366,Byron Hawkins,TU,32,613.0,74,219,.338,27,93,.290,59,79,.747,44,64,12,48,60,49,11,3,234
1367,Chris Washburn,TCU,33,790.0,91,189,.481,1,3,.333,50,95,.526,34,90,58,132,190,43,46,45,233
1368,Spike Albrecht,UM,31,991.0,78,193,.404,35,96,.365,42,46,.913,41,49,4,68,72,121,27,1,233
1369,Mike Tobey,UVA,34,582.0,93,181,.514,0,1,.000,47,63,.746,26,66,66,106,172,12,9,22,233
1370,Kyre' Hamer,CAM,28,841.0,82,159,.516,21,50,.420,48,65,.738,71,65,23,87,110,63,45,11,233
1371,Marvin King-Davis,UD,24,563.0,84,163,.515,0,0,.000,65,94,.691,25,52,33,104,137,17,7,14,233
1372,Willie Clayton,CHAR,32,725.0,96,169,.568,0,0,.000,41,108,.380,66,94,99,101,200,16,20,9,233
1373,Hayden Graham,AF,30,714.0,96,205,.468,11,64,.172,30,45,.667,40,64,42,88,130,38,16,7,233
1374,Ryan Majerle,GCU,32,772.0,78,176,.443,46,121,.380,31,38,.816,19,55,37,63,100,21,8,4,233
1375,Tyler Les,UCD,32,771.0,69,151,.457,65,139,.468,30,32,.938,29,47,6,46,52,48,10,0,233
1376,Kendrec Ferrara,FU,33,814.0,94,221,.425,15,47,.319,30,58,.517,54,70,46,98,144,26,9,41,233
1377,Cornelius Hudson,WF,31,680.0,73,204,.358,46,144,.319,41,57,.719,40,58,21,75,96,33,27,7,233
1378,Willie Moore,MU,32,665.0,75,179,.419,33,88,.375,50,69,.725,58,84,10,78,88,34,47,3,233
1379,Joel Hernandez,LIU,29,688.0,84,215,.391,10,34,.294,55,106,.519,47,63,36,81,117,23,22,11,233
1380,Speedy Smith,LTU,36,1190.0,75,198,.379,35,96,.365,47,61,.770,89,84,28,115,143,267,69,4,232
1381,Christopher Anderson,USD,30,973.0,78,210,.371,30,94,.319,46,76,.605,85,75,14,73,87,197,58,2,232
1382,Josh Brown,TEM,37,809.0,74,186,.398,21,56,.375,63,73,.863,35,60,19,94,113,57,29,10,232
1383,Abdul Lewis,USA,33,910.0,88,188,.468,1,4,.250,55,104,.529,72,91,63,164,227,22,9,18,232
1384,Trayvon Palmer,CSU,30,736.0,87,187,.465,23,56,.411,35,52,.673,55,84,54,90,144,21,25,18,232
1385,Wes Clark,MU,23,713.0,81,233,.348,32,102,.314,38,51,.745,45,54,10,71,81,71,38,4,232
1386,Dimitri Batten,BC,32,819.0,80,175,.457,29,77,.377,43,69,.623,42,91,12,77,89,39,34,6,232
1387,Greg Gainey,UTA,24,492.0,87,194,.448,29,84,.345,29,41,.707,23,62,31,65,96,9,9,11,232
1388,Tyrel Hunt,ASU,30,628.0,86,183,.470,3,6,.500,57,87,.655,27,65,29,65,94,12,14,15,232
1389,Bryce Washington,LA,36,845.0,94,176,.534,4,12,.333,39,58,.672,46,73,67,121,188,56,23,18,231
1390,Tyler Roberson,SU,28,803.0,93,210,.443,0,3,.000,45,70,.643,32,58,79,124,203,45,25,18,231
1391,Paris Lee,ISU,34,1013.0,80,184,.435,26,71,.366,45,62,.726,65,62,12,69,81,124,82,2,231
1392,Shane McLaughlin,BU,31,1138.0,83,207,.401,17,52,.327,48,74,.649,83,62,15,103,118,148,29,1,231
1393,Tosin Mehinti,UAB,34,763.0,95,186,.511,0,0,.000,41,72,.569,61,87,54,106,160,25,12,68,231
1394,Kyndahl Hill,WSU,30,802.0,72,156,.462,17,51,.333,70,91,.769,47,91,38,114,152,25,18,24,231
1395,Kyle Washington,NCST,34,604.0,98,210,.467,7,13,.538,28,39,.718,32,71,40,99,139,15,7,37,231
1396,Branford Jones,LBSU,33,807.0,73,181,.403,27,76,.355,58,72,.806,53,53,25,72,97,61,34,1,231
1397,Robert Hubbs III,UT,32,795.0,88,215,.409,31,93,.333,24,33,.727,26,48,36,57,93,28,16,4,231
1398,Moussa Kone,HOF,26,525.0,97,144,.674,0,0,.000,36,60,.600,22,83,57,89,146,13,13,21,230
1399,Junior Etou,RU,31,919.0,81,207,.391,23,74,.311,45,68,.662,38,57,46,160,206,18,12,13,230
1400,Carlin Dupree,NDSU,33,1077.0,89,241,.369,9,42,.214,43,77,.558,58,60,29,121,150,86,40,2,230
1401,J.J. Panoske,UWM,30,624.0,86,190,.453,22,64,.344,36,42,.857,43,64,30,80,110,25,10,31,230
1402,Mathieu Kamba,UCA,29,776.0,76,160,.475,1,10,.100,77,131,.588,69,79,44,85,129,46,19,15,230
1403,Shannon Hale,UA,28,542.0,75,180,.417,26,86,.302,54,77,.701,53,54,29,60,89,32,21,14,230
1404,Matt Harris,UML,26,534.0,77,185,.416,47,127,.370,29,38,.763,24,40,10,37,47,20,17,2,230
1405,Abdul-Malik Abu,NCST,36,686.0,87,186,.468,1,5,.200,54,96,.562,35,79,68,104,172,22,6,18,229
1406,Marcus Allen,SU,36,820.0,89,174,.511,13,40,.325,38,71,.535,41,88,41,84,125,41,30,4,229
1407,Phil Cofer,FSU,33,737.0,78,171,.456,6,15,.400,67,106,.632,34,57,51,98,149,6,9,20,229
1408,Tyler Madison,UAB,36,618.0,77,170,.453,6,17,.353,69,91,.758,34,87,70,53,123,37,12,6,229
1409,Stevie Taylor,OU,30,759.0,74,225,.329,22,97,.227,59,81,.728,51,52,9,68,77,80,36,2,229
1410,"Troy Holston, Jr.",USF,29,671.0,73,219,.333,39,126,.310,44,62,.710,30,57,19,56,75,19,18,7,229
1411,Anthony Collins,USF,32,1084.0,91,206,.442,8,29,.276,38,56,.679,76,74,10,73,83,167,49,3,228
1412,Jelan Kendrick,UNLV,32,842.0,85,206,.413,23,64,.359,35,57,.614,49,59,20,114,134,94,27,11,228
1413,Bira Seck,U of I,30,703.0,97,184,.527,1,1,1.000,33,50,.660,55,103,61,140,201,30,15,8,228
1414,Jack Crook,SEA,34,847.0,90,176,.511,0,0,.000,48,73,.658,63,116,57,132,189,55,14,7,228
1415,Kris Jenkins,VILL,36,668.0,67,161,.416,48,129,.372,46,59,.780,21,59,16,57,73,34,23,8,228
1416,Bo Barnes,ASU,33,634.0,76,178,.427,46,123,.374,30,35,.857,19,47,33,42,75,25,22,5,228
1417,Denzel Richardson,EKU,33,646.0,76,182,.418,34,94,.362,42,56,.750,41,40,22,82,104,21,20,1,228
1418,Dominique Elliott,UMES,32,673.0,81,179,.453,1,14,.071,65,100,.650,70,95,53,90,143,39,29,6,228
1419,Ridge Shipley,POLY,27,703.0,72,201,.358,45,134,.336,39,52,.750,36,39,9,43,52,59,16,1,228
1420,C.J. Washington,UAB,34,604.0,84,223,.377,15,56,.268,45,62,.726,48,66,53,76,129,15,20,10,228
1421,Dallas Gary,CSU,29,548.0,70,188,.372,14,61,.230,74,103,.718,48,43,13,75,88,20,10,9,228
1422,Delbert Love,KENN,32,912.0,80,231,.346,31,114,.272,36,49,.735,62,34,38,90,128,83,35,2,227
1423,Reggie Arceneaux,WRST,31,821.0,82,230,.357,44,134,.328,19,26,.731,32,33,7,43,50,66,22,0,227
1424,Mason Archie II,IUPUI,30,741.0,80,208,.385,33,105,.314,34,46,.739,49,61,17,34,51,36,20,0,227
1425,"Eric Cooper, Jr.",UNR,31,736.0,73,245,.298,38,148,.257,43,55,.782,51,43,20,47,67,42,24,1,227
1426,Wesley Gordon,CU,34,893.0,83,151,.550,4,14,.286,56,84,.667,40,67,87,146,233,40,13,47,226
1427,Justin Goldsborough,LU,30,702.0,93,160,.581,0,0,.000,40,66,.606,48,78,58,115,173,18,12,38,226
1428,Timajh Dyquan Parker Rivera,TU,32,900.0,81,182,.445,0,7,.000,64,123,.520,56,93,74,115,189,42,21,29,226
1429,Adam Wing,UE,30,825.0,83,159,.522,9,22,.409,51,63,.810,57,73,25,88,113,56,26,5,226
1430,T.J. Taylor,UNT,27,781.0,78,183,.426,29,85,.341,41,55,.745,59,32,18,70,88,62,27,6,226
1431,Matt Townsend,YALE,30,827.0,96,182,.527,1,7,.143,33,53,.623,43,67,47,63,110,46,11,7,226
1432,Nick Zeisloft,IU,34,665.0,75,158,.475,63,140,.450,13,17,.765,14,72,22,54,76,22,11,2,226
1433,Daniel Grieves,SELU,30,763.0,79,177,.446,25,77,.325,43,68,.632,57,94,45,89,134,30,30,10,226
1434,Andrew Nicholas,MU,29,750.0,81,224,.362,43,124,.347,21,30,.700,28,76,22,74,96,41,22,12,226
1435,Nick Smith,BEL,33,497.0,77,187,.412,58,148,.392,14,14,1.000,19,42,26,40,66,9,4,7,226
1436,Darryl Palmer,SCSU,30,811.0,90,217,.415,1,11,.091,44,75,.587,24,74,64,138,202,25,16,66,225
1437,Dan Kimasa,UTRGV,31,859.0,82,198,.414,0,0,.000,61,102,.598,31,73,56,145,201,18,15,44,225
1438,Jeremiah Jones,DUQ,31,923.0,78,213,.366,20,67,.299,49,76,.645,62,59,52,89,141,101,17,5,225
1439,Ryan Oliver,SC,31,748.0,74,175,.423,39,111,.351,38,50,.760,30,67,23,68,91,42,34,4,225
